lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000268388	ENSG00000006831	-0.03897408	0.5190617	0.2489913	0.005682109	-0.06749678	0.5418318	-0.2045723	0.3161168
ENSG00000251562	ENSG00000128271	0.1852315	0.002000785	0.2429828	0.0070021	0.2600451	0.0168991	0.1428692	0.4862728
ENSG00000251562	ENSG00000153531	-0.02973198	0.6228524	-0.06782011	0.4579412	-0.1600355	0.1459012	-0.07425104	0.7184842
ENSG00000251562	ENSG00000170214	-0.09485932	0.1158771	-0.07256456	0.4270216	-0.08713583	0.4306104	-0.20693	0.3104494
ENSG00000251562	ENSG00000130706	-0.2111262	0.0004132672	-0.1777295	0.05017143	-0.3665598	0.0006048536	0.03020633	0.8835419
ENSG00000251562	ENSG00000181026	0.03534411	0.5587506	0.006093397	0.946891	-0.2746142	0.0114724	-0.1702897	0.4055747
ENSG00000251562	ENSG00000172493	0.4813653	2.050558e-17	0.3842405	1.246299e-05	0.2439684	0.02532477	0.05751792	0.7801743
ENSG00000251562	ENSG00000072364	0.5107531	9.659722e-20	0.5437461	9.658024e-11	0.02165657	0.8449745	0.3186249	0.1126398
ENSG00000251562	ENSG00000141385	0.03101628	0.6079051	-0.02900405	0.7511457	0.005255844	0.9621553	-0.007916782	0.9693823
ENSG00000251562	ENSG00000119844	0.1653943	0.005882497	0.04405112	0.6299583	0.0130672	0.9060887	0.3025701	0.1329924
ENSG00000251562	ENSG00000038002	-0.06747156	0.2639482	-0.03193278	0.7269638	0.004093224	0.9705224	0.1834634	0.3696529
ENSG00000251562	ENSG00000135439	0.01274376	0.8330722	-0.06641302	0.4673441	-0.07363914	0.5055992	-0.2031927	0.3194621
ENSG00000251562	ENSG00000165923	0.05456246	0.366516	0.02365809	0.7958989	0.2964749	0.006174283	0.2222642	0.2751351
ENSG00000251562	ENSG00000084693	-0.1006591	0.09513202	-0.1052777	0.2484714	-0.1085948	0.3254666	0.01585258	0.9387335
ENSG00000251562	ENSG00000204305	-0.06446731	0.2858539	-0.03333603	0.7154702	0.06604416	0.5505827	0.07612814	0.711662
ENSG00000251562	ENSG00000106351	-0.05925047	0.3267223	-0.06396034	0.4839838	-0.05467848	0.621308	0.1781491	0.383915
ENSG00000251562	ENSG00000162688	0.2428295	4.560739e-05	0.002331476	0.9796666	0.1581839	0.1506836	-0.2432871	0.2310681
ENSG00000251562	ENSG00000123908	0.3498104	2.30171e-09	0.1931687	0.03302538	0.1081427	0.327497	0.1972534	0.3341106
ENSG00000251562	ENSG00000204310	-0.2223869	0.0001956649	-0.07299928	0.42425	-0.1102593	0.3180613	-0.1429388	0.486058
ENSG00000251562	ENSG00000026652	0.2931633	7.135261e-07	0.3127569	0.0004525681	0.03272763	0.7675827	-0.05928398	0.7735946
ENSG00000251562	ENSG00000135744	0.04848219	0.4224008	-0.01866808	0.8382826	-0.02203921	0.8422704	-0.08917295	0.6648716
ENSG00000130600	ENSG00000101444	0.1856281	0.001955895	0.3394384	0.0001308654	0.4172414	7.865643e-05	0.08652823	0.6742665
ENSG00000268388	ENSG00000101444	-0.1999016	0.0008386458	-0.1515137	0.09572785	-0.1756326	0.1100366	-0.303107	0.1322716
ENSG00000251562	ENSG00000135541	0.5744835	1.229489e-25	0.5506583	4.99229e-11	0.2739498	0.01168195	0.214082	0.293645
ENSG00000268388	ENSG00000185567	-0.04567109	0.4498314	-0.03529732	0.6995127	-0.1342858	0.2232873	-0.1790781	0.3813994
ENSG00000245532	ENSG00000185567	0.06236828	0.3018648	0.02345382	0.7976232	-0.07170808	0.5168537	0.04318749	0.8340729
ENSG00000251562	ENSG00000106546	0.2688291	5.912004e-06	0.1829289	0.04371988	-0.01425377	0.8976053	-0.2125894	0.2971041
ENSG00000251562	ENSG00000100591	-0.1499035	0.01266027	-0.1596074	0.07908011	-0.2753153	0.01125482	-0.04944359	0.810438
ENSG00000268388	ENSG00000106305	-0.2127742	0.0003713149	-0.2791112	0.001850322	-0.1707677	0.1204011	-0.3609477	0.07004935
ENSG00000251562	ENSG00000105127	-0.05052521	0.4030916	0.05014112	0.5833688	0.2269911	0.03785484	0.1582633	0.4400049
ENSG00000251562	ENSG00000198074	-0.04023741	0.5055966	0.003653085	0.9681454	-0.1731963	0.1151372	-0.1762093	0.3891982
ENSG00000251562	ENSG00000187134	-0.04883498	0.4190285	-0.04475137	0.6245218	0.01343901	0.9034293	-0.0555837	0.7873975
ENSG00000251562	ENSG00000151632	-0.06092545	0.3132082	-0.06324067	0.4889258	-0.04898341	0.6581424	0.04577658	0.8242733
ENSG00000251562	ENSG00000142208	-0.1060922	0.07849158	-0.0969148	0.2882624	-0.01184788	0.9148173	0.08431796	0.6821547
ENSG00000251562	ENSG00000204673	-0.2285546	0.0001278176	-0.1674152	0.06530628	-0.3148783	0.003531201	-0.1636428	0.424414
ENSG00000251562	ENSG00000105221	0.002814513	0.962875	-0.1046624	0.2512629	-0.1353242	0.2196957	-0.165604	0.4188062
ENSG00000251562	ENSG00000023330	-0.06867789	0.2554849	-0.09410733	0.3025226	0.1500453	0.1731007	-0.1690889	0.4089433
ENSG00000251562	ENSG00000161618	-0.194803	0.001142574	-0.1897839	0.03628492	-0.137136	0.2135268	-0.09782842	0.6344739
ENSG00000245532	ENSG00000149925	0.01108068	0.854597	0.0001318296	0.9988502	-0.05120386	0.6436777	0.07122218	0.7295366
ENSG00000245694	ENSG00000149925	-0.1423263	0.01798988	0.02892475	0.751804	-0.1667991	0.1293986	-0.2852982	0.1577273
ENSG00000251562	ENSG00000109107	-0.03208458	0.5955943	-0.04592786	0.6154335	-0.002362099	0.9829867	-0.05891039	0.7749852
ENSG00000251562	ENSG00000120697	-0.06534977	0.2792963	0.02153795	0.8138419	-0.07790316	0.481204	-0.2732283	0.1768423
ENSG00000251562	ENSG00000100601	-0.01178983	0.8454045	-0.028833	0.7525658	-0.06611436	0.5501583	0.01634344	0.9368401
ENSG00000249249	ENSG00000091542	-0.006054509	0.9202415	-0.05215542	0.5683159	0.01632704	0.8828105	-0.01455839	0.9437271
ENSG00000259070	ENSG00000091542	0.05669447	0.3480596	-0.03632125	0.691233	0.03027335	0.7845726	0.2099581	0.3032636
ENSG00000213742	ENSG00000091542	0.02442509	0.6862137	-0.008290282	0.9277881	0.04046441	0.7147716	-0.004587933	0.9822537
ENSG00000228060	ENSG00000091542	-0.1071652	0.07550175	0.07204912	0.4303214	-0.1164007	0.291684	-0.2102698	0.3025299
ENSG00000226453	ENSG00000091542	0.02982272	0.6217911	0.1438022	0.1140563	0.1540516	0.1617778	0.09264483	0.6526131
ENSG00000234350	ENSG00000091542	0.01927236	0.7499138	-0.04524724	0.6206843	0.06144391	0.5787375	-0.03024441	0.8833961
ENSG00000265206	ENSG00000091542	-0.1247514	0.03833852	-0.1542475	0.08981997	-0.2075844	0.05812821	0.01735488	0.9329397
ENSG00000251562	ENSG00000091542	-0.110474	0.06685972	-0.07621499	0.4040723	-0.2087482	0.0567031	-0.106543	0.6044408
ENSG00000265148	ENSG00000091542	0.00215671	0.9715476	-0.1406957	0.1221683	-0.1593729	0.1475992	-0.04429899	0.8298628
ENSG00000251562	ENSG00000137760	0.2122847	0.0003833428	0.1458233	0.1090078	0.01473788	0.8941474	-0.1447978	0.4803449
ENSG00000251562	ENSG00000198796	0.116932	0.05232305	0.1628866	0.07303502	-0.08576858	0.4379058	-0.229725	0.2589217
ENSG00000251562	ENSG00000003393	0.1652127	0.005937851	0.0646642	0.4791764	-0.01930912	0.8616017	0.2128368	0.296529
ENSG00000245694	ENSG00000159461	-0.1751142	0.003516095	-0.04859047	0.5950804	-0.03950495	0.7212543	-0.5945229	0.001360231
ENSG00000251562	ENSG00000135409	-0.05474806	0.3648856	0.03096588	0.7349189	0.0357644	0.7467119	0.01401393	0.9458286
ENSG00000251562	ENSG00000139211	0.03214905	0.594855	-0.03509839	0.7011254	-0.09161878	0.4071818	-0.04615499	0.8228432
ENSG00000251562	ENSG00000144233	0.01866872	0.7574985	-0.01624245	0.8590618	0.07507728	0.4973006	0.07991769	0.6979552
ENSG00000251562	ENSG00000126016	0.01842854	0.7605228	0.1469807	0.1061963	0.1683341	0.1258596	0.3435431	0.08573729
ENSG00000251562	ENSG00000114019	-0.04190314	0.4881261	-0.03802873	0.677507	-0.1027303	0.352426	0.04853071	0.8138772
ENSG00000251562	ENSG00000116748	-0.005047647	0.9334717	-0.06174464	0.4992845	0.1976209	0.07156093	-0.02592295	0.8999682
ENSG00000251562	ENSG00000133805	0.2254242	0.0001588834	0.1625405	0.07365491	0.1280844	0.2455961	-0.04738929	0.8181822
ENSG00000251562	ENSG00000078053	0.02752058	0.6489528	0.2532099	0.004892706	0.1060025	0.3372166	-0.08520727	0.6789769
ENSG00000251562	ENSG00000240038	0.2277994	0.000134742	0.0359844	0.6939528	0.4493616	1.804642e-05	0.369865	0.06291808
ENSG00000251562	ENSG00000196704	-0.08885658	0.14091	-0.07013121	0.4427273	-0.01804212	0.8706017	-0.1627534	0.4269706
ENSG00000251562	ENSG00000164162	0.4134008	8.092845e-13	0.2463028	0.00624255	-0.03085158	0.7805603	-0.3242075	0.1061318
ENSG00000251562	ENSG00000129055	-0.04302404	0.4765547	0.04612063	0.6139499	0.001068684	0.9923022	-0.4606299	0.01787822
ENSG00000251562	ENSG00000176248	-0.102575	0.08896934	-0.0991274	0.2773443	0.2653212	0.01472149	0.1473501	0.4725571
ENSG00000251562	ENSG00000154188	0.1583601	0.008399201	0.1092862	0.2308114	0.005428587	0.9609124	0.008568462	0.9668633
ENSG00000245694	ENSG00000167772	-0.04957262	0.4120285	-0.1292462	0.1559477	-0.1757707	0.1097529	-0.2387307	0.2401939
ENSG00000251562	ENSG00000166839	0.2824754	1.851314e-06	0.1883609	0.03773402	0.5695957	1.563869e-08	0.03846082	0.8520244
ENSG00000245532	ENSG00000166839	0.3717301	1.798733e-10	0.2285032	0.01135746	0.6172522	4.02272e-10	-0.07903205	0.7011505
ENSG00000251562	ENSG00000189045	0.3913287	1.556469e-11	0.02858639	0.7546146	0.3516888	0.001036418	0.5164006	0.006917064
ENSG00000251562	ENSG00000254996	0.83757	6.632439e-74	0.8740914	1.947856e-39	0.6779604	1.402661e-12	0.6419899	0.0004070096
ENSG00000251562	ENSG00000164331	0.1958571	0.001072474	0.1679859	0.06438136	0.3508605	0.001067172	0.4996712	0.009347546
ENSG00000251562	ENSG00000148677	-0.04334093	0.4733107	-0.001932625	0.9831445	-0.01660158	0.8808542	-0.01101678	0.9574025
ENSG00000251562	ENSG00000088448	0.2082469	0.0004972935	0.5013716	4.047311e-09	0.4907843	2.141802e-06	0.0105908	0.9590482
ENSG00000251562	ENSG00000167522	0.02328967	0.7000794	0.1746771	0.05431308	0.07140564	0.5186278	0.03851429	0.8518209
ENSG00000251562	ENSG00000101745	0.5604834	3.124986e-24	0.4523162	1.69267e-07	0.4900018	2.235659e-06	0.3314571	0.09810198
ENSG00000251562	ENSG00000172932	-0.1408568	0.01922432	-0.07830861	0.3912458	0.1766746	0.1079094	0.1752403	0.3918529
ENSG00000251562	ENSG00000134461	-0.08016271	0.1842255	-0.02240878	0.8064596	-0.07540782	0.4954034	-0.1370916	0.5042501
ENSG00000251562	ENSG00000206560	0.4340419	4.159322e-14	0.366711	3.260862e-05	0.1145639	0.2994175	0.0898261	0.662559
ENSG00000245694	ENSG00000011426	-0.2064383	0.0005579011	-0.1288559	0.1572114	-0.251193	0.02117706	-0.5326903	0.005084154
ENSG00000268388	ENSG00000011426	-0.1744478	0.003645434	-0.2460695	0.006293425	-0.1304297	0.2369852	-0.2080582	0.30776
ENSG00000251562	ENSG00000011426	0.04136143	0.4937718	-0.08577738	0.3475144	-0.2264018	0.03836935	-0.2321798	0.2537257
ENSG00000251562	ENSG00000131620	-0.0229683	0.7040223	-0.03804094	0.6774092	-0.2018572	0.0655726	-0.06510185	0.7520291
ENSG00000251562	ENSG00000047617	0.3238342	3.700884e-08	0.4680186	5.457225e-08	0.08847841	0.4235146	0.1025119	0.6182593
ENSG00000251562	ENSG00000151572	0.1003584	0.09612923	0.08695238	0.3409253	-0.09192479	0.4056102	-0.1090599	0.5958794
ENSG00000251562	ENSG00000136938	-0.1925499	0.001306745	-0.1219768	0.1807622	-0.01393626	0.8998743	-0.06969891	0.7351152
ENSG00000251562	ENSG00000143401	0.03773241	0.5324731	-0.00794702	0.9307705	0.1229644	0.265135	0.01461755	0.9434988
ENSG00000251562	ENSG00000166825	-0.02008305	0.7397654	-0.04958391	0.5875651	-0.05526972	0.6175348	-0.04640204	0.8219098
ENSG00000251562	ENSG00000163297	0.1047457	0.08237843	0.2024115	0.02535897	-0.08993705	0.415882	-0.1546783	0.4505631
ENSG00000251562	ENSG00000197043	-0.08226118	0.1729665	-0.04205804	0.6455395	-0.2406111	0.0274757	-0.1565638	0.4449936
ENSG00000268388	ENSG00000138279	-0.1148698	0.05664855	-0.008251508	0.928125	-0.1497394	0.1739883	-0.1497832	0.4651941
ENSG00000251562	ENSG00000131480	0.01509753	0.8028233	0.0005416193	0.9952759	-0.1972722	0.07207283	0.1784918	0.3829857
ENSG00000251562	ENSG00000131471	-0.04909834	0.4165214	-0.006901535	0.9398598	0.054021	0.6255154	0.04909167	0.8117634
ENSG00000251562	ENSG00000213983	-0.06122646	0.310819	-0.06215099	0.4964595	0.3232943	0.002703006	0.4539619	0.01983183
ENSG00000251562	ENSG00000106367	-0.1326922	0.02751035	-0.06241227	0.4946475	-0.2463791	0.02387007	-0.227474	0.2637468
ENSG00000268388	ENSG00000152056	-0.07407288	0.2199384	0.05888498	0.5194006	-0.07973549	0.4709176	-0.008699312	0.9663576
ENSG00000268388	ENSG00000196961	-0.0421072	0.4860083	-0.07144522	0.434206	-0.03788285	0.7322587	-0.1429189	0.4861193
ENSG00000251562	ENSG00000196961	-0.1931435	0.001261516	-0.1988505	0.02811046	-0.3364215	0.001754669	-0.126874	0.5368259
ENSG00000245532	ENSG00000196961	-0.2049317	0.000613538	-0.1663066	0.06713374	-0.1132666	0.3049593	-0.1984554	0.331114
ENSG00000251562	ENSG00000183020	-0.1135174	0.05964259	0.1133495	0.2138281	0.08293367	0.4532524	0.3551129	0.07504104
ENSG00000251562	ENSG00000006125	-0.04244914	0.4824708	-0.00782273	0.9318506	-0.1060316	0.3370836	0.02272267	0.9122674
ENSG00000245532	ENSG00000042753	-0.2055965	0.0005883836	-0.2536901	0.004809372	-0.2925675	0.006921247	-0.2145419	0.2925845
ENSG00000251562	ENSG00000042753	-0.1878366	0.0017223	-0.1795635	0.04781118	-0.4694583	6.642794e-06	-0.2020543	0.3222388
ENSG00000251562	ENSG00000070718	0.01124452	0.8524714	0.05802047	0.5255623	-0.08246407	0.455823	0.1245174	0.544477
ENSG00000251562	ENSG00000081014	0.4647345	3.411055e-16	0.2618696	0.003571811	-0.0552954	0.6173712	-0.06760017	0.7428227
ENSG00000251562	ENSG00000254470	-0.1059248	0.07896658	-0.1146725	0.2084953	-0.00614771	0.9557394	0.2488449	0.2202524
ENSG00000251562	ENSG00000166313	-0.09372151	0.120334	-0.07844531	0.3904169	0.1182693	0.2839537	0.1019539	0.6201823
ENSG00000251562	ENSG00000163697	0.2098423	0.000448959	0.3756361	2.01216e-05	-0.1453327	0.1871515	-0.07161381	0.7281045
ENSG00000251562	ENSG00000113108	0.000903486	0.9880787	0.1919413	0.03417754	0.3902404	0.0002428845	0.5921192	0.001438855
ENSG00000251562	ENSG00000154856	-0.05063556	0.4020639	0.1173652	0.1979376	0.01841509	0.8679506	-0.1002232	0.6261619
ENSG00000251562	ENSG00000198768	0.01483081	0.8062372	0.006628026	0.942239	-0.1266119	0.2511107	-0.2115715	0.2994773
ENSG00000251562	ENSG00000164062	-0.1655471	0.00583629	-0.130277	0.1526465	-0.1646802	0.1344078	-0.01657342	0.9359531
ENSG00000251562	ENSG00000117362	-0.1620788	0.006969483	-0.1057697	0.2462552	-0.05138233	0.6425207	0.02237331	0.9136114
ENSG00000251562	ENSG00000128383	-0.05956044	0.3241934	-0.06661944	0.4659581	-0.1986907	0.07000861	-0.1438779	0.4831675
ENSG00000251562	ENSG00000130208	-0.06695576	0.2676249	-0.1084144	0.2345749	-0.07267899	0.5111792	-0.08369046	0.6844001
ENSG00000251562	ENSG00000100342	-0.06197691	0.3049145	-0.06677551	0.4649117	-0.2765561	0.01087856	-0.003944545	0.9847421
ENSG00000251562	ENSG00000221963	0.2476125	3.183314e-05	0.1112009	0.2226942	-0.03442591	0.7558895	0.02297212	0.911308
ENSG00000251562	ENSG00000198931	-0.1906783	0.001459287	-0.09360287	0.3051331	-0.2186068	0.04574086	-0.2371404	0.2434342
ENSG00000245532	ENSG00000198931	-0.2026199	0.0007089671	-0.1189488	0.1919114	-0.06287626	0.5699003	-0.08580171	0.6768557
ENSG00000251562	ENSG00000165272	-0.05739073	0.3421618	-0.05268661	0.564377	0.2594259	0.017172	0.06298784	0.7598452
ENSG00000251562	ENSG00000021776	0.3832271	4.365915e-11	0.1531553	0.09214454	-0.07338398	0.507079	-0.02017882	0.9220581
ENSG00000245694	ENSG00000021776	0.1817724	0.002434081	0.3126496	0.0004547277	-0.02819999	0.799005	0.0409154	0.8426926
ENSG00000224843	ENSG00000169083	-0.03668524	0.5439178	-0.05607888	0.5395339	-0.1205757	0.2746013	-0.007922515	0.9693602
ENSG00000258791	ENSG00000169083	-0.06274683	0.2989342	-0.05357982	0.5577833	-0.08234915	0.4564533	-0.1293269	0.5289162
ENSG00000185186	ENSG00000169083	-0.05842672	0.3335047	-0.02556484	0.7798522	0.009811097	0.9294197	-0.1590261	0.4377758
ENSG00000238197	ENSG00000169083	-0.02148109	0.7223709	0.02515237	0.7833159	0.04367426	0.6932328	0.1549529	0.4497499
ENSG00000238121	ENSG00000169083	0.05441643	0.367802	-0.03603088	0.6935773	-0.04416749	0.689944	-0.2018018	0.3228567
ENSG00000229152	ENSG00000169083	-0.05024314	0.4057259	0.03277855	0.7200289	-0.006152705	0.9557035	0.1570646	0.4435203
