lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000011426	-0.04274533	0.5666753	-0.02099238	0.6021675	-0.04345143	0.4949074	0.4168748	0.06746593
ENSG00000251562	ENSG00000047617	0.03643691	0.6253118	0.001204231	0.9761465	0.042318	0.5062395	0.6213117	0.003455309
ENSG00000245532	ENSG00000047617	0.04670306	0.5312759	-0.02508965	0.5332453	0.02292418	0.7188736	0.05837926	0.8068613
ENSG00000251562	ENSG00000143401	-0.08858656	0.2343597	-0.04963115	0.2175487	-0.0021083	0.973594	0.1152233	0.6285765
ENSG00000251562	ENSG00000131471	-0.07744344	0.2987432	-0.03432993	0.3938569	-0.02736711	0.6673751	0.1683674	0.477971
ENSG00000245694	ENSG00000105290	-0.04146131	0.5783962	0.03315744	0.41022	0.148262	0.01924687	-0.02779903	0.9073847
ENSG00000224843	ENSG00000169083	-0.117887	0.1129762	-0.109358	0.006460031	0.05134056	0.4198993	0.3079735	0.1865022
ENSG00000245910	ENSG00000169083	-0.1895591	0.01037862	-0.2512269	2.301043e-10	-0.1577121	0.01271167	-0.06994964	0.7694911
ENSG00000215386	ENSG00000169083	-0.08491223	0.2544131	-0.01076665	0.7892093	0.008915657	0.8886745	-0.08022014	0.7367217
ENSG00000229140	ENSG00000169083	-0.1240859	0.09513066	-0.05926644	0.1407925	-0.0981905	0.1222591	-0.3019777	0.1956691
ENSG00000182165	ENSG00000169083	0.2427323	0.0009613742	0.3865811	1.693082e-23	0.1206143	0.05735067	0.8265821	7.046857e-06
ENSG00000203801	ENSG00000169083	-0.04496847	0.5466531	0.007093533	0.8601914	0.08566779	0.177822	-0.1917915	0.4179107
ENSG00000258791	ENSG00000169083	-0.1250255	0.09263294	-0.09610339	0.01676918	-0.05343482	0.4011638	-0.1462466	0.5383933
ENSG00000230366	ENSG00000169083	-0.1854184	0.01221178	-0.1488739	0.0002014539	-0.01879472	0.7679102	-0.3697621	0.108577
ENSG00000196668	ENSG00000169083	0.1163606	0.1177486	0.1020584	0.01106342	0.02567146	0.6868622	-0.1227286	0.6062217
ENSG00000240990	ENSG00000169083	-0.1588905	0.03216051	-0.1090916	0.006591747	-0.1533122	0.01546152	-0.2632714	0.2620737
ENSG00000224965	ENSG00000169083	-0.1357394	0.06768883	-0.1788515	7.57251e-06	-0.02242033	0.7248	-0.2349733	0.3186559
ENSG00000215374	ENSG00000169083	0.2126903	0.003943623	0.274115	3.935726e-12	0.178839	0.004644803	0.431979	0.05716828
ENSG00000223768	ENSG00000169083	0.02432282	0.7444848	0.0844357	0.03570761	0.02935676	0.6447912	-0.04259554	0.8584815
ENSG00000230978	ENSG00000169083	0.06830314	0.3595717	0.2325566	4.778618e-09	0.06967582	0.2734004	0.619103	0.003606886
ENSG00000253738	ENSG00000169083	0.02999376	0.6877278	-0.004338602	0.9142134	0.01007879	0.8742642	0.01591373	0.9469083
ENSG00000185186	ENSG00000169083	0.002805726	0.9700141	-0.1296656	0.001224201	-0.03416136	0.5916121	0.3445234	0.1368751
ENSG00000238197	ENSG00000169083	0.1028766	0.1669752	0.09947934	0.01328043	0.152516	0.01601122	-0.1443412	0.5437563
ENSG00000241313	ENSG00000169083	-0.01197656	0.8725147	-0.144604	0.0003068813	-0.1372611	0.03036442	-0.1487906	0.5312712
ENSG00000177640	ENSG00000169083	0.3482119	1.458193e-06	0.3476608	5.02555e-19	0.2504892	6.424077e-05	0.5635047	0.009670445
ENSG00000226051	ENSG00000169083	-0.1046614	0.1596958	-0.03303756	0.4119154	0.007598457	0.9050377	-0.2306333	0.3279337
ENSG00000225783	ENSG00000169083	-0.1685529	0.02293386	-0.04397805	0.274623	-0.08926767	0.1602184	-0.04585788	0.8477596
ENSG00000238121	ENSG00000169083	-0.228791	0.001892494	-0.089405	0.02612623	-0.1295468	0.04109775	-0.1161414	0.6258247
ENSG00000226496	ENSG00000169083	-0.04047231	0.5875004	-0.0593443	0.1402704	-0.1029191	0.1051959	-0.09103279	0.7026902
ENSG00000178977	ENSG00000169083	0.1787888	0.01574104	0.2258664	1.333503e-08	0.1252049	0.04843498	0.2100507	0.3740756
ENSG00000177410	ENSG00000169083	-0.1215105	0.102252	-0.0384937	0.3390062	-0.172751	0.006279373	0.03814268	0.8731543
ENSG00000228223	ENSG00000169083	-0.1634923	0.02743342	-0.1131465	0.004826093	-0.01536349	0.8093799	-0.2367288	0.3149484
ENSG00000214548	ENSG00000169083	-0.03141118	0.6737959	-0.02725664	0.4984742	-0.01570029	0.8052836	0.002027873	0.9932301
ENSG00000236830	ENSG00000169083	0.1765712	0.01710565	0.1966693	8.163103e-07	0.1941925	0.002082242	0.1127382	0.6360491
ENSG00000255717	ENSG00000169083	-0.202086	0.006223078	-0.2405531	1.34414e-09	-0.1600826	0.01141646	-0.2226226	0.3454735
ENSG00000273032	ENSG00000169083	-0.2525749	0.0005819535	-0.2682638	1.156047e-11	-0.1669239	0.008307639	-0.3809159	0.09752461
ENSG00000229152	ENSG00000169083	0.1304639	0.07918431	0.2277253	1.005865e-08	0.228623	0.0002750254	-0.0594564	0.8033639
ENSG00000214851	ENSG00000169083	-0.1216825	0.1017638	-0.05405639	0.1792166	-0.0920871	0.1473715	-0.2969055	0.2036556
ENSG00000197989	ENSG00000169083	-0.2796999	0.0001313219	-0.3198172	3.461657e-16	-0.3092025	6.454982e-07	-0.1862177	0.43182
ENSG00000258655	ENSG00000169083	-0.1318797	0.07595468	-0.07630471	0.05777927	-0.2076459	0.0009803372	0.04733271	0.8429208
ENSG00000224157	ENSG00000169083	0.009240757	0.901467	-0.007881223	0.8448534	-0.07471536	0.2401153	-0.07569678	0.7511039
ENSG00000245532	ENSG00000169083	0.01259087	0.8660354	0.06471641	0.1077131	0.07902459	0.2139943	0.04128113	0.8628082
ENSG00000198468	ENSG00000169083	0.1636601	0.02727292	-0.04256531	0.2903512	0.08672429	0.1725135	-0.2051164	0.3856565
ENSG00000231133	ENSG00000169083	-0.05135292	0.4911569	-0.06253248	0.1201447	0.02367443	0.71008	-0.1488019	0.5312397
ENSG00000249859	ENSG00000169083	-0.03465428	0.6423395	-0.0998976	0.01289621	-0.02109105	0.7405135	-0.01042226	0.9652157
ENSG00000234608	ENSG00000169083	-0.04367635	0.5582479	-0.04502166	0.2633838	-0.05295768	0.4053878	0.1011933	0.6711988
ENSG00000185433	ENSG00000169083	-0.1598819	0.03108737	-0.1342413	0.0008130876	-0.1419388	0.02510142	-0.06713091	0.7785534
ENSG00000176124	ENSG00000169083	-0.05945324	0.4253074	0.04954293	0.2183684	0.1823941	0.003878074	-0.1811559	0.444661
ENSG00000264575	ENSG00000169083	-0.1433382	0.053558	-0.08377805	0.03717608	-0.04810537	0.4498242	-0.13569	0.5684064
ENSG00000240498	ENSG00000169083	-0.1512939	0.04147447	-0.2037548	3.17345e-07	-0.03645744	0.5669261	-0.5256969	0.01728545
ENSG00000233016	ENSG00000169083	-0.1115136	0.133948	-0.05273148	0.1901269	-0.1149877	0.07008534	-0.2158497	0.3607201
ENSG00000130600	ENSG00000169083	-0.1339323	0.07146272	-0.07724261	0.054762	-0.147251	0.0200947	0.1049709	0.6596206
ENSG00000235890	ENSG00000169083	0.0239139	0.7486354	0.01102103	0.7843505	-0.01932963	0.7615012	-0.02537066	0.915446
ENSG00000244349	ENSG00000169083	-0.01203698	0.871877	0.0392199	0.329966	0.08046767	0.20572	0.2654684	0.2579657
ENSG00000251562	ENSG00000169083	-0.03874011	0.6036026	0.01491835	0.7110588	0.1093996	0.08492733	0.06889248	0.7728866
ENSG00000203875	ENSG00000169083	-0.03540053	0.635188	-0.0873886	0.02970748	-0.1843377	0.003509062	0.3043629	0.191987
ENSG00000234741	ENSG00000169083	-0.110742	0.1366774	-0.0813544	0.04303835	-0.1113501	0.07948351	-0.203028	0.3906174
ENSG00000226950	ENSG00000169083	0.02730577	0.7144358	-0.07788168	0.05278208	-0.05993993	0.3462315	0.09114377	0.7023436
ENSG00000232973	ENSG00000169083	-0.1504543	0.04263072	-0.08205607	0.041266	-0.1021152	0.1079563	0.1181534	0.6198106
ENSG00000227456	ENSG00000169083	-0.01665742	0.8233891	-0.009769028	0.8083423	0.04279664	0.5014375	0.4534439	0.04464401
ENSG00000174365	ENSG00000169083	0.01256372	0.8663216	0.1559463	9.782806e-05	0.02253696	0.7234268	0.4464173	0.0484851
ENSG00000227848	ENSG00000169083	-0.04129427	0.5799293	-0.1024584	0.01075075	0.01830169	0.7738315	-0.2532619	0.2813102
ENSG00000254226	ENSG00000169083	0.03026057	0.6850971	0.1493614	0.000191862	0.1311489	0.03863793	-0.1989169	0.4004862
ENSG00000177757	ENSG00000169083	0.01878663	0.8012563	0.01652235	0.6816091	0.165094	0.009055164	-0.2150579	0.3625276
ENSG00000255794	ENSG00000169083	-0.04704818	0.5282427	0.006568074	0.8704529	-0.06367629	0.3169452	-0.3991785	0.08123586
ENSG00000175611	ENSG00000169083	-0.0615709	0.4089757	-0.07172651	0.07454967	0.02855782	0.6538221	-0.1883271	0.4265276
ENSG00000184274	ENSG00000169083	0.004961951	0.946996	-0.04433618	0.2707298	0.02296172	0.7184327	-0.2899372	0.2149765
ENSG00000225978	ENSG00000169083	-0.01946318	0.7942558	-0.06040787	0.1332874	0.04514537	0.4782258	-0.2141883	0.3645182
ENSG00000236790	ENSG00000169083	-0.06730288	0.3666672	-0.03614935	0.3692596	0.184342	0.003508289	-0.2307496	0.3276829
ENSG00000245694	ENSG00000169083	0.375994	1.688648e-07	0.3132346	1.474088e-15	0.2878334	3.890213e-06	-0.1372129	0.5640322
ENSG00000251191	ENSG00000169083	0.05416109	0.4677334	-0.03067193	0.4462118	-0.06519552	0.3055133	-0.2168853	0.3583644
ENSG00000256650	ENSG00000169083	0.1483271	0.04568173	0.140108	0.0004721833	0.1876372	0.002954698	0.0215588	0.9281157
ENSG00000254389	ENSG00000169083	0.06164621	0.4084017	-0.02700246	0.5024895	-0.1461985	0.0210114	0.1507863	0.5257147
ENSG00000237864	ENSG00000169083	0.01504465	0.8402478	-0.06677297	0.0969573	0.05839252	0.3588465	-0.128561	0.5890781
ENSG00000245532	ENSG00000078061	-0.1395639	0.06023711	-0.038441	0.3396684	0.1981395	0.001677597	0.1791586	0.449782
ENSG00000251562	ENSG00000078061	-0.2795598	0.0001323894	-0.136682	0.0006502256	-0.05931501	0.3512918	0.3886089	0.09039581
ENSG00000245694	ENSG00000143761	0.04903287	0.5109703	0.08376122	0.03721432	0.05830719	0.3595504	0.08773474	0.7130162
ENSG00000251562	ENSG00000198826	-0.1127383	0.1297017	-0.05218576	0.19476	-0.02280151	0.720315	0.2576508	0.2727707
ENSG00000245694	ENSG00000198826	-0.08493467	0.2542872	0.01477968	0.7136257	0.02511464	0.6933075	0.2419408	0.3040939
ENSG00000251562	ENSG00000137727	-0.02096914	0.7787327	0.08605734	0.03229608	0.05821995	0.3602709	0.1649666	0.4870337
ENSG00000251562	ENSG00000138639	-0.02665008	0.7210053	0.1478908	0.0002221774	0.1900191	0.002605239	0.1564364	0.5101322
ENSG00000245694	ENSG00000111348	0.01739113	0.8157457	0.06738403	0.09393214	0.1056628	0.09619203	-0.297151	0.2032641
ENSG00000245694	ENSG00000183111	0.1389225	0.06143746	0.1474491	0.0002321236	0.1483298	0.01919115	0.05600638	0.8145781
ENSG00000251562	ENSG00000105011	-0.1226813	0.09896428	-0.08463634	0.03526956	-0.07619692	0.2308938	0.2317371	0.3255591
ENSG00000251562	ENSG00000066279	-0.0503674	0.499523	-0.001519276	0.9699087	-0.01194987	0.8511717	0.320408	0.1684265
ENSG00000245694	ENSG00000066279	-0.1117797	0.1330164	0.01472549	0.7146298	-0.03057311	0.6311419	0.001236967	0.9958704
ENSG00000245694	ENSG00000159720	0.1476618	0.04667263	0.09087321	0.0237587	0.0721156	0.2569138	0.392265	0.08714541
ENSG00000245532	ENSG00000087586	-0.1466365	0.04823466	-0.1362603	0.0006760042	-0.1779338	0.004860633	0.1980941	0.4024776
ENSG00000245694	ENSG00000087586	0.1748766	0.0182167	-0.1497277	0.0001849391	-0.1310975	0.03871483	0.5759734	0.007866491
ENSG00000251562	ENSG00000087586	-0.0648624	0.3843391	-0.06691879	0.09622841	-0.04272285	0.5021762	0.0731544	0.7592226
ENSG00000251562	ENSG00000178999	-0.103276	0.1653253	-0.06722417	0.09471615	-0.0729149	0.2516649	-0.05607217	0.8143639
ENSG00000178977	ENSG00000156127	0.1918671	0.009466037	0.2769058	2.332619e-12	0.1008087	0.1125635	0.1630595	0.4921523
ENSG00000235947	ENSG00000156127	-0.02400464	0.7477137	0.02627318	0.5141041	0.01389889	0.8272516	-0.08454084	0.7230622
ENSG00000245694	ENSG00000142867	0.05031795	0.4999448	0.1404761	0.0004560288	0.1790929	0.00458583	0.004379423	0.9853802
ENSG00000229152	ENSG00000119866	0.06126677	0.4112981	0.01350728	0.7373285	0.05414299	0.3949431	0.1538906	0.5171259
ENSG00000235947	ENSG00000119866	-0.1410373	0.05755251	-0.1170598	0.003539138	-0.0806773	0.2045375	-0.156587	0.5097201
ENSG00000251562	ENSG00000171791	0.03780721	0.6123554	0.04909772	0.2225393	0.1978453	0.001705074	0.5198485	0.01880435
ENSG00000229152	ENSG00000069399	-0.0002886237	0.9969147	-0.02932942	0.4663753	-0.06884576	0.2791699	-0.209769	0.3747315
ENSG00000235890	ENSG00000069399	-0.006476879	0.930849	-0.07993951	0.04680791	-0.0835903	0.1886115	0.440102	0.0521491
ENSG00000235947	ENSG00000069399	0.01732123	0.8164731	0.09904231	0.01369264	0.05956687	0.3492468	0.08736027	0.7141917
ENSG00000178977	ENSG00000069399	0.06445749	0.3873204	0.1359738	0.0006940574	0.03992755	0.5305767	0.1756576	0.4588316
ENSG00000178977	ENSG00000145734	-0.08507926	0.2534766	0.1213089	0.002501157	0.05692627	0.3710614	0.1423411	0.549412
ENSG00000234456	ENSG00000134107	0.02916776	0.6958958	0.1367727	0.000644798	0.227495	0.0002953783	0.2414108	0.3051871
ENSG00000251562	ENSG00000089685	-0.122068	0.1006759	-0.07394956	0.06596772	-0.03941056	0.5359167	0.01370964	0.9542537
ENSG00000251562	ENSG00000197299	-0.05402303	0.4688704	-0.03290597	0.4137812	-0.02596604	0.6834614	0.1144548	0.6308837
ENSG00000251562	ENSG00000090013	-0.1613124	0.02959289	-0.09066165	0.02408795	-0.07349284	0.2479163	-0.1298683	0.585264
ENSG00000245532	ENSG00000090013	-0.04673896	0.53096	-0.007072765	0.8605965	-0.03607249	0.5710304	0.3566477	0.1226975
ENSG00000251562	ENSG00000138756	0.07026461	0.3459081	0.2348129	3.356504e-09	0.1864541	0.003143609	0.2886745	0.2170714
ENSG00000245694	ENSG00000138756	0.1209906	0.1037395	0.1558213	9.911278e-05	0.1622714	0.01032543	-0.1446725	0.542822
ENSG00000245694	ENSG00000164619	-0.02961299	0.6914887	0.003957701	0.9217196	0.1379393	0.02954727	-0.01524923	0.9491225
ENSG00000251562	ENSG00000164619	-0.01914464	0.7975499	0.002674002	0.9470641	-0.003314956	0.958492	-0.0417847	0.8611501
ENSG00000178977	ENSG00000185024	0.0914078	0.2197349	0.1603374	6.14851e-05	0.04853382	0.4457934	0.01284006	0.9571527
ENSG00000255717	ENSG00000104221	0.07842014	0.2926721	-0.01190048	0.7676177	0.1222714	0.05398735	0.1927075	0.4156482
ENSG00000245532	ENSG00000104221	-0.08281073	0.2664002	-0.08146185	0.04276284	-0.02757328	0.6650205	0.2827025	0.2271606
ENSG00000245910	ENSG00000104221	-0.02020484	0.7866004	0.06937462	0.0845978	0.187774	0.002933533	0.7866118	3.897279e-05
ENSG00000251562	ENSG00000104221	-0.04226644	0.5710335	-0.04649688	0.2480432	-0.02035804	0.7492252	0.1202338	0.6136166
ENSG00000233237	ENSG00000104221	0.06942902	0.3516883	-0.04280608	0.2876289	-0.05884521	0.3551266	0.2832558	0.2262132
ENSG00000251562	ENSG00000159388	-0.0345062	0.6437626	-0.02514205	0.5323903	0.12962	0.04098251	0.3260648	0.1606153
ENSG00000251562	ENSG00000169679	-0.09498472	0.2021426	-0.04560847	0.2572052	-0.0302638	0.6346012	0.07325335	0.7589062
ENSG00000245694	ENSG00000169679	-0.1548601	0.03685269	-0.1363791	0.0006686491	-0.09948181	0.1173991	0.0005274276	0.9982392
ENSG00000251562	ENSG00000156970	-0.08307574	0.2648677	-0.03574495	0.3746428	-0.02726633	0.6685272	0.1394557	0.5576168
ENSG00000245694	ENSG00000156970	-0.03489813	0.639999	-0.02914209	0.4692284	-0.0009869252	0.9876372	0.1045491	0.6609097
ENSG00000245694	ENSG00000125730	-0.2746106	0.0001757404	-0.2124963	9.437672e-08	-0.114951	0.0701755	-0.240516	0.3070384
ENSG00000251562	ENSG00000224389	-0.08017137	0.2819936	-0.02521084	0.5312689	0.005735394	0.9282488	0.1756131	0.4589472
ENSG00000245694	ENSG00000074410	0.3903509	5.107899e-08	0.2996908	2.598186e-14	0.2393113	0.0001373918	0.2129744	0.3673077
ENSG00000251562	ENSG00000149679	-0.0737305	0.3225787	-0.06200789	0.1232916	-0.0489979	0.4414506	0.1157982	0.6268528
ENSG00000245532	ENSG00000149679	-0.1116439	0.133491	-0.09170736	0.02249814	-0.1208358	0.05689116	-0.1101174	0.6439663
ENSG00000245532	ENSG00000006283	0.045894	0.5384211	0.08004358	0.0465215	0.08544057	0.1789793	-0.0716492	0.7640407
ENSG00000251562	ENSG00000198668	-0.2218191	0.002617064	-0.1316427	0.001027415	-0.03462832	0.586552	0.127831	0.5912128
ENSG00000245694	ENSG00000198668	0.02342542	0.7536031	0.05461584	0.1747518	0.08339043	0.1896743	0.255674	0.2765966
ENSG00000236144	ENSG00000135387	-0.0552744	0.4586198	0.001027708	0.9796423	-0.04904161	0.4410429	0.3464848	0.1345067
ENSG00000223653	ENSG00000135387	-0.00980919	0.8954394	-0.06706413	0.09550631	-0.02984991	0.6392426	0.5569079	0.01075295
ENSG00000226647	ENSG00000135387	0.105331	0.157027	-0.04665341	0.2464528	0.04821111	0.4488275	0.343193	0.1384981
ENSG00000231365	ENSG00000135387	0.2800116	0.0001289755	0.1727384	1.549578e-05	0.253681	5.136819e-05	0.5443286	0.0130891
ENSG00000270681	ENSG00000135387	0.1617991	0.02909858	0.1993879	5.703744e-07	0.2143466	0.0006617026	0.4007917	0.07990073
ENSG00000117242	ENSG00000135387	0.2233446	0.002439866	0.217215	4.798273e-08	0.2191029	0.0004969452	0.4644742	0.03909211
ENSG00000249249	ENSG00000135387	0.09422761	0.2057787	0.1509689	0.0001631824	0.1777548	0.004904378	0.09723886	0.6833959
ENSG00000254433	ENSG00000135387	0.2632057	0.0003308274	0.1048305	0.009052248	0.228464	0.0002778131	0.09871472	0.6788347
ENSG00000230551	ENSG00000135387	0.1672139	0.0240578	0.2154875	6.157627e-08	0.2500643	6.616722e-05	0.4210798	0.06446904
ENSG00000224032	ENSG00000135387	0.02426371	0.7450843	-0.002257729	0.9552955	-0.1214396	0.05565443	0.121862	0.6087863
ENSG00000263272	ENSG00000135387	-0.06489548	0.3840962	0.05513139	0.1707111	-0.08072408	0.2042742	0.1182745	0.6194496
ENSG00000259867	ENSG00000135387	0.1625211	0.02837826	0.007591238	0.8504935	0.01858685	0.7704052	0.1038194	0.6631421
ENSG00000245694	ENSG00000105974	-0.1092093	0.142225	-0.09981457	0.0129717	-0.0167982	0.791968	-0.04405476	0.8536826
ENSG00000245532	ENSG00000173894	-0.1136412	0.1266383	-0.103745	0.009797357	-0.197427	0.001744857	-0.09489928	0.6906481
ENSG00000251562	ENSG00000163006	-0.09533013	0.2004993	0.004467428	0.9116765	0.04988593	0.433208	0.1072242	0.6527494
ENSG00000245694	ENSG00000122483	0.06626107	0.3741488	0.0221063	0.5830373	0.1021712	0.1077621	-0.07763526	0.7449304
ENSG00000251562	ENSG00000166510	-0.03612778	0.6282508	-0.01184824	0.7686086	0.02057001	0.7467026	0.05534691	0.8167257
ENSG00000251562	ENSG00000120647	-0.07365593	0.3230697	-0.02641707	0.5118016	-0.01903027	0.765086	0.3603656	0.1185681
ENSG00000251562	ENSG00000091986	-0.06864234	0.3571851	-0.006180358	0.8780385	0.03831214	0.547351	0.1130416	0.6351348
ENSG00000251562	ENSG00000145386	-0.1035472	0.1642118	-0.05751404	0.1529399	-0.01637125	0.7971391	0.1696438	0.4745916
ENSG00000251562	ENSG00000134057	-0.1393676	0.06060235	-0.09486243	0.01824024	-0.04667367	0.4634413	0.2176165	0.3567062
ENSG00000242808	ENSG00000134057	-0.1460626	0.04912785	-0.1143512	0.00439089	-0.04757673	0.4548258	-0.2396869	0.3087597
ENSG00000245694	ENSG00000134057	-0.01280526	0.8637763	-0.06884083	0.08702415	-0.06640555	0.2966048	0.3092236	0.1846281
ENSG00000237523	ENSG00000105173	0.3400157	2.651275e-06	0.1994153	5.683058e-07	0.1666217	0.008427176	0.5285818	0.01657327
ENSG00000251562	ENSG00000162063	-0.05619566	0.4511536	-0.08044085	0.0454417	-0.07029604	0.2691427	0.103599	0.6638168
ENSG00000245532	ENSG00000162063	-0.09521501	0.2010459	-0.09666337	0.01614013	-0.04686307	0.4616269	0.05355023	0.8225831
ENSG00000251562	ENSG00000113328	-0.2303068	0.001761463	-0.07836279	0.05133123	0.0355982	0.5761065	0.4167326	0.0675691
ENSG00000245694	ENSG00000082258	0.3019153	3.441825e-05	0.4753316	3.267406e-36	0.4712644	3.595365e-15	0.0100555	0.9664391
ENSG00000251562	ENSG00000082258	-0.03852064	0.6056567	0.1131554	0.004822746	0.2889636	3.550341e-06	0.534916	0.01509197
ENSG00000245694	ENSG00000158473	-0.1353344	0.06852002	-0.1320087	0.0009943586	-0.04447829	0.4847583	-0.200454	0.3967803
ENSG00000245532	ENSG00000117399	-0.1908384	0.00986365	-0.1528033	0.000135385	-0.255399	4.548755e-05	-0.1483304	0.5325564
ENSG00000251562	ENSG00000117399	-0.102997	0.1664765	-0.07099889	0.07754874	-0.08551098	0.1786201	-0.1394873	0.5575268
ENSG00000251562	ENSG00000164045	-0.08516418	0.2530014	-0.04284527	0.2871873	-0.06062503	0.3407371	-0.01217704	0.9593634
ENSG00000245694	ENSG00000158402	-0.006080598	0.9350703	-0.009420209	0.8150599	0.05083283	0.4245173	0.2893034	0.2160263
ENSG00000251562	ENSG00000094804	-0.004327748	0.9537626	-0.0372507	0.3548439	-0.02831816	0.656541	-0.05424345	0.820322
ENSG00000251562	ENSG00000097046	-0.08615066	0.247526	-0.04598623	0.2532811	-0.01735159	0.7852788	0.3846477	0.09401695
ENSG00000251562	ENSG00000184661	-0.05840738	0.4335105	-0.03255557	0.4187738	-0.03763604	0.5544481	0.006159771	0.9794379
ENSG00000251562	ENSG00000111665	-0.09185317	0.217487	-0.05342945	0.18432	-0.05482585	0.389	0.1155718	0.6275313
ENSG00000251562	ENSG00000146670	-0.1056295	0.1558479	-0.07895828	0.04958173	-0.06380082	0.3159978	0.05690833	0.8116429
ENSG00000251562	ENSG00000134690	-0.09844285	0.1861248	-0.06720831	0.09479424	-0.06654791	0.2955682	0.07321005	0.7590446
ENSG00000177410	ENSG00000170312	0.04589041	0.5384529	-0.005857623	0.8843614	0.03501637	0.5823622	0.2127242	0.3678841
ENSG00000242808	ENSG00000170312	-0.138087	0.06303064	-0.07835657	0.05134979	-0.07270429	0.2530407	-0.2123963	0.3686404
ENSG00000251562	ENSG00000102225	-0.1936045	0.008826659	-0.09581177	0.0171052	-0.09642154	0.1291687	0.03796657	0.8737355
ENSG00000251562	ENSG00000168564	-0.2383381	0.001195195	-0.1041845	0.009489336	0.08787369	0.1668729	0.669821	0.00123416
ENSG00000251562	ENSG00000100526	-0.1039934	0.1623918	-0.06826573	0.08970069	-0.07492593	0.2387891	0.1112684	0.6404845
ENSG00000245694	ENSG00000100526	-0.1261825	0.08962923	-0.1157708	0.003923778	-0.2021012	0.001344978	0.3486534	0.131922
ENSG00000251562	ENSG00000167513	-0.1220682	0.1006754	-0.09413786	0.01915027	-0.1154286	0.0690107	-0.06144993	0.7969007
ENSG00000245532	ENSG00000167513	-0.1952749	0.00824829	-0.1696607	2.201791e-05	-0.2455703	9.015635e-05	0.1245671	0.6007957
ENSG00000235947	ENSG00000245848	-0.1906447	0.009940118	-0.03769591	0.3491185	-0.09124827	0.1511091	-0.1246256	0.6006235
ENSG00000178977	ENSG00000245848	-0.006280279	0.932943	0.06531072	0.1045123	0.02492845	0.6954677	0.1897944	0.4228664
