lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000245532	ENSG00000159685	0.07856162	0.7089434	0.1622556	0.179597	-0.1186635	0.2976073	0.054722	0.3795244
ENSG00000251562	ENSG00000255112	0.2178027	0.2956153	-0.09788065	0.4201729	0.1313179	0.2486728	0.1414967	0.02248546
ENSG00000268388	ENSG00000255112	-0.09263413	0.6596423	0.07420389	0.5415318	0.09486861	0.4056074	0.07468681	0.2300761
ENSG00000245532	ENSG00000160161	0.1253457	0.5505042	0.03661308	0.7634814	-0.1857202	0.1012764	-0.04003667	0.5204064
ENSG00000245532	ENSG00000179335	0.3998446	0.04766237	0.2968603	0.01257714	0.2623184	0.0195209	0.2700364	1.007634e-05
ENSG00000251562	ENSG00000179335	0.2717526	0.1888154	0.2235952	0.06278926	0.2625245	0.01942186	0.1309324	0.03484621
ENSG00000268388	ENSG00000179335	0.08834942	0.6745189	0.07850197	0.518301	0.1233633	0.2787445	0.09860485	0.1127025
ENSG00000249859	ENSG00000187498	0.08477898	0.6870072	-0.02808357	0.8174866	-0.06044583	0.5966839	-0.1192099	0.05488434
ENSG00000251562	ENSG00000214078	0.1139405	0.5876067	0.06142554	0.6134557	-0.05433849	0.6343419	0.03439148	0.5809228
ENSG00000268388	ENSG00000214078	-0.1465897	0.4844172	0.5011232	9.935215e-06	-0.07091987	0.5345436	0.007826969	0.9000486
ENSG00000260260	ENSG00000119203	0.5689913	0.002995192	0.1041821	0.3907301	0.117391	0.3028547	0.08011989	0.1978363
ENSG00000234741	ENSG00000119203	0.6498222	0.0004386121	0.1683603	0.1635569	0.421399	0.000109948	0.1776198	0.004064476
ENSG00000260260	ENSG00000160917	0.3202692	0.1185707	0.07302844	0.5479723	0.1116562	0.3272483	0.234078	0.0001393811
ENSG00000234741	ENSG00000160917	0.4215443	0.03583808	0.3412824	0.003836394	0.2372836	0.03524096	0.4393709	1.070517e-13
ENSG00000225177	ENSG00000111605	0.3469822	0.08925318	0.02554945	0.8337088	-0.05627527	0.6222926	0.06026638	0.3330624
ENSG00000179523	ENSG00000111605	0.4285382	0.03257033	0.5013784	9.815952e-06	0.5066347	1.897521e-06	0.3508578	6.023929e-09
ENSG00000236778	ENSG00000111605	0.5568636	0.003835955	0.2812242	0.01835713	0.2875339	0.01018663	0.2040401	0.0009360442
ENSG00000234741	ENSG00000111605	0.5586668	0.003699565	0.187386	0.1203397	0.2198395	0.05156855	0.2517794	4.015091e-05
ENSG00000260260	ENSG00000111605	0.5076357	0.009586281	0.004750361	0.9688673	-0.1358365	0.2326194	-0.01222098	0.84452
ENSG00000234741	ENSG00000149532	0.7831609	3.684671e-06	0.1294252	0.285588	0.1827601	0.1069347	0.06018983	0.3336779
ENSG00000228794	ENSG00000149532	0.4656307	0.0189899	0.4214306	0.0002798851	0.3479195	0.001678753	0.1948021	0.001598136
ENSG00000236778	ENSG00000149532	0.4893617	0.01303817	0.3467476	0.003274891	0.1450859	0.2020404	0.1641874	0.007984814
ENSG00000260260	ENSG00000149532	0.4540771	0.02260136	-0.1037624	0.392652	-0.06325997	0.5796746	-0.1173623	0.05878106
ENSG00000250988	ENSG00000149532	0.7702867	6.677455e-06	0.3161245	0.007675799	0.3948331	0.0003171308	0.1857958	0.002632648
ENSG00000179523	ENSG00000149532	0.607825	0.001268649	0.4655188	4.891315e-05	0.5002025	2.681058e-06	0.2532284	3.611231e-05
ENSG00000260708	ENSG00000149532	0.5013758	0.01067096	0.1339237	0.2690302	-0.1078248	0.3442235	0.06383692	0.3051622
ENSG00000245532	ENSG00000160741	0.0402826	0.8483857	0.08960736	0.4606993	-0.06331914	0.5793194	0.1064328	0.08675365
ENSG00000268388	ENSG00000213923	-0.3663771	0.07165125	0.07803747	0.5207871	-0.006316501	0.9559409	0.05352234	0.3900759
ENSG00000245694	ENSG00000213923	0.3288401	0.1084879	0.1628123	0.1780888	0.2925498	0.008888835	0.1960179	0.001491489
ENSG00000235919	ENSG00000101811	0.5342281	0.00594376	0.3601049	0.002198352	0.1417423	0.2127442	0.06501228	0.2963255
ENSG00000234741	ENSG00000101811	0.4774998	0.01578435	-0.02661812	0.8268588	-0.01972797	0.8629911	-0.03857462	0.5357645
ENSG00000260260	ENSG00000101811	0.4541329	0.02258267	-0.1297742	0.2842796	-0.1923266	0.08949236	-0.06454057	0.2998513
ENSG00000260083	ENSG00000101811	0.7465604	1.819905e-05	0.09916079	0.4140907	0.1044675	0.3595423	0.1680744	0.006599396
ENSG00000250988	ENSG00000101811	0.5346096	0.005901495	0.189301	0.1165279	0.2323156	0.0393763	0.1852806	0.002707122
ENSG00000239791	ENSG00000101811	0.009585023	0.9637308	0.1433597	0.2364272	0.11078	0.3310824	0.1360378	0.02829437
ENSG00000179523	ENSG00000101811	0.4601699	0.02063328	0.3715818	0.001539554	0.3416326	0.002060472	0.2227583	0.0002944267
ENSG00000260260	ENSG00000177613	0.4248645	0.03425577	-0.05589522	0.645809	-0.1056692	0.3540116	-0.07360397	0.2369222
ENSG00000225177	ENSG00000177613	0.217569	0.2961467	0.009934001	0.9349495	-0.1153864	0.3112431	-0.0652797	0.2943389
ENSG00000250988	ENSG00000177613	0.6615496	0.0003167692	0.2257188	0.06026889	0.3442281	0.001894312	0.119591	0.05410775
ENSG00000234741	ENSG00000177613	0.5942926	0.001732458	0.1182351	0.3296403	0.1601677	0.1585303	-0.02128615	0.7326415
ENSG00000233016	ENSG00000102974	0.1324573	0.527929	0.06433998	0.5966923	-0.1312712	0.2488428	-0.08035869	0.1964987
ENSG00000251562	ENSG00000107874	-0.1281896	0.5414234	-0.1123427	0.3544783	-0.1342027	0.2383386	-0.07372986	0.236119
ENSG00000245532	ENSG00000175197	0.0771803	0.7138484	0.1615902	0.1814124	0.003668656	0.9744018	0.1750905	0.004632279
ENSG00000251562	ENSG00000175197	-0.04855433	0.8177201	0.2707016	0.02341646	-0.04354088	0.7031943	0.1437493	0.02040722
ENSG00000245694	ENSG00000168209	0.3629013	0.07459267	-0.03828592	0.7530117	0.1061522	0.3518033	0.04529148	0.4671294
ENSG00000268388	ENSG00000168209	0.1027705	0.6249528	0.1984467	0.09958827	-0.1519501	0.1812839	-0.04042622	0.5163528
ENSG00000223461	ENSG00000128191	0.3772867	0.06299246	0.1288257	0.2878445	-0.1131012	0.3209874	0.03116305	0.6169417
ENSG00000236778	ENSG00000128191	0.6454965	0.0004928761	0.3576649	0.002367381	0.2465064	0.02852503	0.1752441	0.004595855
ENSG00000249859	ENSG00000128191	0.4915743	0.01257239	0.1228427	0.311006	0.05045042	0.6588169	0.1743394	0.004814134
ENSG00000235919	ENSG00000128191	0.5594588	0.003640974	0.2361028	0.04909959	0.09162858	0.4219037	0.1332248	0.03176014
ENSG00000239791	ENSG00000128191	0.3634032	0.07416234	0.2978601	0.01226833	0.07637749	0.5034854	0.05519971	0.3753719
ENSG00000234741	ENSG00000128191	0.5104601	0.00912779	0.1472264	0.2238912	0.03950873	0.7295689	0.1307065	0.03516368
ENSG00000237424	ENSG00000128191	0.4002242	0.0474321	0.2644486	0.02694994	0.3991561	0.0002685138	0.1418435	0.02215403
ENSG00000233016	ENSG00000128191	0.5822993	0.002258117	0.1252554	0.3015253	0.02602838	0.8198823	0.09448537	0.1286137
ENSG00000234741	ENSG00000101412	0.2647685	0.2008834	0.1192844	0.3253354	0.09555936	0.4021814	0.2997629	8.481898e-07
ENSG00000249859	ENSG00000101412	0.5531611	0.004129376	0.09493461	0.4343637	0.1563737	0.168757	0.1168438	0.05991458
ENSG00000233016	ENSG00000205250	0.1158322	0.5813787	0.2974953	0.01238025	0.09512568	0.4043304	0.1351533	0.02934748
ENSG00000234608	ENSG00000205250	0.3373577	0.09910914	0.263197	0.02770871	0.2682198	0.01685017	0.1195673	0.0541558
ENSG00000234741	ENSG00000205250	0.004551602	0.9827727	0.09195055	0.4490095	0.2302184	0.04123934	0.08043058	0.1960973
ENSG00000249859	ENSG00000205250	0.4582619	0.02123399	0.2184872	0.06920136	0.2198093	0.05160143	0.2784198	5.159324e-06
ENSG00000233016	ENSG00000169016	0.2039493	0.3281392	0.3300649	0.005263319	0.1297074	0.2545742	0.1440319	0.02015866
ENSG00000249859	ENSG00000169016	0.1474076	0.4819559	0.4141979	0.0003644745	0.2120126	0.06068859	0.3074391	4.272167e-07
ENSG00000234741	ENSG00000169016	0.2625742	0.2047809	0.2413994	0.0440929	0.3361551	0.002454835	0.2482525	5.183411e-05
ENSG00000234608	ENSG00000169016	0.8227986	4.456321e-07	0.6881971	4.613595e-11	0.4582928	2.164728e-05	0.3796307	2.444736e-10
ENSG00000234608	ENSG00000164330	-0.1221784	0.5606992	0.003871448	0.9746254	-0.1822236	0.1079861	0.06386507	0.3049486
ENSG00000234741	ENSG00000164330	-0.02346862	0.9113384	-0.118315	0.329311	-0.2048131	0.07019515	-0.01847214	0.7668908
ENSG00000233016	ENSG00000164330	-0.08405483	0.68955	-0.06627638	0.5856685	-0.1655408	0.1448442	-0.03570147	0.566592
ENSG00000249859	ENSG00000164330	-0.1630806	0.4360425	-0.1677532	0.1651032	-0.1435437	0.2069286	-0.04619135	0.4583174
ENSG00000235919	ENSG00000141543	0.1368126	0.5143243	0.1707483	0.1575787	0.2731068	0.01488259	0.1671383	0.006911804
ENSG00000249859	ENSG00000141543	0.3261478	0.1115843	0.2223101	0.06435536	0.4162162	0.0001361366	0.2066844	0.0007996848
ENSG00000236618	ENSG00000141543	-0.1784116	0.3935128	-0.1367546	0.2589473	0.1247401	0.2733735	0.0007450937	0.9904604
ENSG00000234741	ENSG00000141543	-0.1546676	0.4603895	-0.02834789	0.8157989	0.3342409	0.002607854	0.1111645	0.07355243
ENSG00000237883	ENSG00000141543	0.05348866	0.7995475	0.04645981	0.7025222	0.2354235	0.03674463	0.2024119	0.001030347
ENSG00000237424	ENSG00000141543	-0.02889162	0.8909592	0.08476947	0.4853527	0.2087137	0.06490598	0.09871526	0.1122983
ENSG00000233016	ENSG00000141543	-0.1441831	0.491696	0.3490392	0.003062109	0.2293803	0.04200404	0.1270963	0.04057929
ENSG00000236778	ENSG00000141543	0.2974907	0.1486722	-0.07596804	0.5319355	-0.02125612	0.8524933	0.03502975	0.5739193
ENSG00000234608	ENSG00000141543	0.006513639	0.9753485	0.01486524	0.902789	0.2246595	0.04653443	0.0702293	0.2591718
ENSG00000237424	ENSG00000066044	0.3150635	0.1250198	0.3768276	0.001302564	0.6398195	2.184207e-10	0.2501207	4.529639e-05
ENSG00000233016	ENSG00000066044	0.3739555	0.06554597	0.2644939	0.0269228	0.2241582	0.04703832	0.1801477	0.003560518
ENSG00000234608	ENSG00000120690	0.209566	0.3147011	-0.00631328	0.9586322	-0.2689852	0.01652797	-0.1659498	0.007327399
ENSG00000245532	ENSG00000173818	0.02296542	0.9132323	0.3379715	0.004216722	-0.18661	0.09962222	0.05453899	0.3811227
ENSG00000245532	ENSG00000111674	0.150462	0.4728208	0.01518516	0.9007074	0.1310393	0.2496869	0.1005759	0.1056563
ENSG00000245694	ENSG00000111674	0.2539391	0.2206154	0.3988876	0.0006253204	0.3705015	0.0007764229	0.3710771	6.552329e-10
ENSG00000234741	ENSG00000100393	0.1554544	0.4580828	-0.09136639	0.4519083	-0.2548578	0.0234092	-0.1484585	0.01659423
ENSG00000233016	ENSG00000100393	0.1182001	0.5736239	-0.05638074	0.6429411	-0.3121337	0.00510368	-0.2047978	0.0008949347
ENSG00000234608	ENSG00000100393	0.08424528	0.6888809	-0.003950654	0.9741064	-0.2437465	0.03041088	-0.1455876	0.01883674
ENSG00000233016	ENSG00000157554	-0.07071996	0.7369329	-0.1449974	0.2310598	0.03407191	0.7656289	-0.1269661	0.0407871
ENSG00000234741	ENSG00000157554	-0.1383041	0.509705	-0.2943102	0.01339546	-0.09903788	0.3851892	-0.1812577	0.003357658
ENSG00000249859	ENSG00000157554	0.1043141	0.6197354	-0.03052525	0.8019282	-0.2328136	0.03894433	-0.04353523	0.4845936
ENSG00000234608	ENSG00000157554	-0.04881717	0.8167498	-0.1306151	0.2811443	0.0005953868	0.995845	-0.1533333	0.01331742
ENSG00000233016	ENSG00000173153	0.6453037	0.0004954245	0.3429437	0.003657285	0.05295231	0.6430246	-0.004450307	0.9430686
ENSG00000234608	ENSG00000134954	-0.1497164	0.4750423	-0.1135893	0.3491294	-0.2515778	0.02531681	-0.2646951	1.525981e-05
ENSG00000234741	ENSG00000134954	-0.06580335	0.7546521	-0.1593226	0.1876978	-0.2509467	0.02569858	-0.2595478	2.257548e-05
ENSG00000233016	ENSG00000134954	-0.1930125	0.3552842	-0.08606986	0.4786582	-0.273911	0.0145786	-0.2525325	3.80017e-05
ENSG00000234741	ENSG00000182944	0.3112134	0.1299509	0.2307294	0.05464627	0.2471628	0.02809135	0.2573918	2.653597e-05
ENSG00000233016	ENSG00000182944	0.4147663	0.03924867	0.3370835	0.004324267	0.2345784	0.03744525	0.3253528	7.97801e-08
ENSG00000261188	ENSG00000182944	0.4737168	0.01675383	0.4719011	3.723255e-05	0.4470282	3.627324e-05	0.4195902	1.64512e-12
ENSG00000249859	ENSG00000182944	0.724995	4.139497e-05	0.3472357	0.003228504	0.2692494	0.016418	0.3111479	3.045585e-07
ENSG00000249859	ENSG00000106462	0.4354871	0.02956373	0.2477108	0.03868495	0.2468908	0.02827038	0.189117	0.002195638
ENSG00000268388	ENSG00000115042	0.04691715	0.8237705	0.2146208	0.07439638	0.3493871	0.001599391	0.2555088	3.052399e-05
ENSG00000249859	ENSG00000151702	0.07668665	0.715604	-0.04824336	0.6916652	-0.2516005	0.02530315	-0.08885923	0.1530801
ENSG00000237424	ENSG00000102081	0.3843006	0.05786723	0.4047839	0.0005094905	0.2419875	0.03166668	0.293708	1.437002e-06
ENSG00000236618	ENSG00000102081	0.2318507	0.2647712	0.3420795	0.003749507	0.005837502	0.9592791	0.1490349	0.01617326
ENSG00000233016	ENSG00000102081	0.151139	0.470808	0.2079917	0.084024	-0.08455441	0.4587629	0.01929365	0.756842
ENSG00000260260	ENSG00000102081	0.1435657	0.4935722	-0.1365798	0.2595623	-0.1033957	0.3645196	-0.0263008	0.6729395
ENSG00000234741	ENSG00000102081	0.08746016	0.6776216	0.06967961	0.5665216	-0.06686564	0.5582131	0.08121325	0.1917663
ENSG00000234608	ENSG00000102081	0.490382	0.01282164	0.283905	0.01722899	0.08083171	0.4788481	0.1076384	0.08322175
ENSG00000236778	ENSG00000102081	0.4573877	0.02151393	0.1874039	0.1203036	0.2114701	0.06136638	0.2147617	0.0004884378
ENSG00000249859	ENSG00000115414	0.2632088	0.2036485	-0.07178316	0.5548355	0.00135274	0.9905598	-0.03358264	0.5898546
ENSG00000249859	ENSG00000170345	0.01401521	0.9469865	-3.557991e-05	0.9997668	-0.1023079	0.3696144	0.08605342	0.1665265
ENSG00000234608	ENSG00000170345	0.008860749	0.9664698	-0.1184583	0.3287216	-0.1141135	0.3166471	-0.1314659	0.03410609
ENSG00000234741	ENSG00000170345	-0.203408	0.3294525	-0.1486127	0.2195119	-0.1173759	0.3029174	0.02049763	0.7421886
ENSG00000249859	ENSG00000075426	-0.1258012	0.5490452	0.2606138	0.02933189	-0.1139338	0.3174147	0.02476946	0.6909751
ENSG00000233016	ENSG00000075426	-0.2095111	0.3148308	0.21973	0.06759489	-0.2341753	0.03778337	-0.1610307	0.009294485
ENSG00000234741	ENSG00000075426	-0.2288517	0.271175	0.01640553	0.8927731	-0.1100833	0.3341514	-0.1857357	0.002641243
ENSG00000234741	ENSG00000129514	0.03662918	0.8620011	-0.01250804	0.9181459	0.280981	0.01212927	0.1662182	0.007231663
ENSG00000249859	ENSG00000129514	0.1576662	0.4516312	0.09476149	0.4352059	0.01925793	0.8662249	0.1570679	0.01120618
ENSG00000249859	ENSG00000160973	-0.0299429	0.8870159	0.1815433	0.1325607	0.09117033	0.4242384	0.01337195	0.8300894
ENSG00000234608	ENSG00000128573	0.7458806	1.869945e-05	0.200982	0.09525028	0.2184594	0.05308947	0.1463589	0.01820976
ENSG00000249859	ENSG00000128573	-0.004326438	0.9836248	-0.1114345	0.3584065	0.03218586	0.77826	0.1421777	0.02183871
ENSG00000260083	ENSG00000089280	0.6477261	0.0004642211	0.3604039	0.002178402	0.3847247	0.0004639098	0.4856295	8.61426e-17
ENSG00000260260	ENSG00000089280	0.5875278	0.002014272	0.1990748	0.09849958	0.3139618	0.004836954	0.2679061	1.190287e-05
ENSG00000228794	ENSG00000089280	0.3341666	0.1025493	0.3002168	0.01156628	0.1691537	0.1361535	0.0110472	0.8592901
ENSG00000269940	ENSG00000089280	-0.08947603	0.6705955	-0.01671113	0.8907878	-0.04534082	0.6915306	-0.03039525	0.6256491
ENSG00000236778	ENSG00000089280	0.5915787	0.001841166	0.2389375	0.04636499	0.2597856	0.02077381	0.2506235	4.367434e-05
ENSG00000267321	ENSG00000089280	0.5370556	0.005636492	0.4070491	0.000470458	0.4174235	0.0001295674	0.3486677	7.590011e-09
ENSG00000257596	ENSG00000089280	0.6761784	0.0002068952	0.6298028	5.190591e-09	0.5007903	2.598444e-06	0.5106241	1.143045e-18
ENSG00000250220	ENSG00000089280	0.6973014	0.0001071378	0.4475974	0.000102306	0.3859426	0.0004434132	0.1957463	0.001514734
ENSG00000260708	ENSG00000089280	0.5205653	0.007634033	0.3537272	0.002664804	0.0571888	0.6166434	0.2401089	9.216603e-05
ENSG00000250988	ENSG00000089280	0.7341192	2.951585e-05	0.5647209	3.538551e-07	0.4680873	1.361316e-05	0.4698139	1.112166e-15
ENSG00000234608	ENSG00000089280	0.6935952	0.0001207242	0.6017858	3.587882e-08	0.4340628	6.427459e-05	0.4196781	1.625885e-12
ENSG00000233016	ENSG00000089280	0.6751045	0.0002136363	0.2847161	0.01689963	0.2803623	0.01232829	0.3554603	3.685106e-09
ENSG00000234741	ENSG00000089280	0.6747635	0.0002158166	0.3241533	0.00618952	0.2204903	0.05086376	0.3834992	1.550458e-10
ENSG00000236618	ENSG00000089280	0.718877	5.155683e-05	0.4809241	2.507955e-05	0.3763889	0.0006291319	0.4523487	1.614905e-14
ENSG00000237424	ENSG00000089280	0.1310576	0.532337	0.5400859	1.396994e-06	0.5684678	4.629641e-08	0.2477358	5.379332e-05
ENSG00000225177	ENSG00000089280	0.4199617	0.03661252	0.1245155	0.3044125	0.3056012	0.006166411	0.2413128	8.475311e-05
ENSG00000249859	ENSG00000089280	0.5955206	0.001685107	0.2926803	0.01394224	0.1762345	0.1202736	0.2856627	2.84223e-06
ENSG00000261188	ENSG00000089280	0.8329736	2.380532e-07	0.5424794	1.228339e-06	0.4372787	5.589197e-05	0.3331394	3.715938e-08
ENSG00000234741	ENSG00000114416	0.0656743	0.7551188	0.1871785	0.1207583	0.1508383	0.1845361	0.1355573	0.0288624
ENSG00000260260	ENSG00000129245	-0.02387542	0.9098076	-0.0530776	0.6625531	0.3293341	0.00303984	0.0775884	0.212424
ENSG00000269940	ENSG00000129245	0.2844344	0.1681965	0.225377	0.06066898	0.005584466	0.9610428	0.06610435	0.288269
ENSG00000234741	ENSG00000129245	-0.06452039	0.7592961	0.1531404	0.2056293	0.2540005	0.02389557	0.1568326	0.01132991
ENSG00000245694	ENSG00000139112	0.4293386	0.03221209	0.3581067	0.00233594	0.4289041	8.019171e-05	0.2689817	1.094455e-05
ENSG00000251562	ENSG00000139112	0.1324118	0.5280718	0.1530317	0.2059553	0.1487715	0.190694	0.1935261	0.001717539
ENSG00000268388	ENSG00000139112	0.2067312	0.3214409	0.07157339	0.5559957	0.2791162	0.01273782	0.2950735	1.277254e-06
ENSG00000234608	ENSG00000102145	-0.04339718	0.8368115	0.2660908	0.02598096	0.177578	0.1174279	0.003931751	0.949693
ENSG00000234608	ENSG00000179348	0.2983432	0.1474562	0.2977964	0.01228782	0.3208187	0.003943289	0.01816406	0.7706693
ENSG00000249859	ENSG00000179348	0.104002	0.6207889	0.2009679	0.09527407	0.1871147	0.09869327	0.1722152	0.005363684
ENSG00000234741	ENSG00000141448	0.908951	3.273649e-10	0.2520628	0.03528643	0.2220395	0.04921798	0.01410212	0.8209638
ENSG00000234608	ENSG00000141448	0.2781219	0.178253	0.3501895	0.002960023	0.3816418	0.0005197247	0.06842999	0.2716054
ENSG00000249859	ENSG00000141448	0.317573	0.1218797	0.33759	0.004262632	0.0783782	0.4923386	0.04401396	0.4797985
ENSG00000268388	ENSG00000105220	0.3041229	0.1393983	0.1228054	0.311154	0.07917901	0.4879135	0.1928519	0.001783874
ENSG00000251562	ENSG00000105220	0.1711615	0.413325	-0.002737007	0.9820594	-0.06459524	0.5716827	0.03181477	0.6095925
ENSG00000251562	ENSG00000117262	0.1506857	0.4721551	0.10849	0.3713265	-0.004326993	0.9698102	0.2846813	3.084407e-06
ENSG00000233016	ENSG00000137947	0.2170785	0.2972637	0.2411902	0.04428232	0.08447615	0.4591804	0.04579046	0.4622316
ENSG00000234741	ENSG00000137947	0.1641169	0.4330923	0.1731848	0.1516472	0.3874943	0.0004184998	0.2088565	0.0007016492
ENSG00000245532	ENSG00000103253	0.02558213	0.9033888	0.2640821	0.02717029	-0.07571558	0.5072018	0.1263864	0.04172302
ENSG00000251562	ENSG00000138641	0.4158496	0.03868697	0.2524482	0.03499793	0.4483532	3.416828e-05	0.1321956	0.03311554
ENSG00000233016	ENSG00000164683	0.0996653	0.6355019	0.1971263	0.1019078	0.1688404	0.1368913	0.2135946	0.0005250937
ENSG00000234741	ENSG00000164683	0.04657862	0.8250228	0.3000124	0.01162575	0.2011363	0.07549313	0.21124	0.000606925
ENSG00000249859	ENSG00000164683	0.570318	0.002913554	0.212175	0.07784029	0.5298018	5.144263e-07	0.3978726	2.707802e-11
ENSG00000234608	ENSG00000164683	0.333211	0.1035965	0.4371027	0.000154692	0.3399458	0.002175366	0.3337733	3.488536e-08
ENSG00000245694	ENSG00000135245	0.08807478	0.6754766	-0.09298051	0.4439237	0.03484129	0.7604936	0.1489964	0.01620102
