lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000268388	ENSG00000118777	0.1147971	0.3201472	0.5551832	1.090185e-12	-0.0541822	0.4828332	0.4323614	0.03935605
ENSG00000245694	ENSG00000248487	-0.1558525	0.17589	-0.07533245	0.3763659	-0.176663	0.02119089	-0.03495673	0.8741846
ENSG00000268388	ENSG00000114779	0.06544386	0.5717464	-0.155492	0.06658193	-0.08769258	0.2554849	-0.2736417	0.2064321
ENSG00000245694	ENSG00000107362	0.2523195	0.02684023	0.1368166	0.1069812	0.3373124	6.856104e-06	0.2386887	0.2727184
ENSG00000268388	ENSG00000011198	-0.1365968	0.2361801	0.06425973	0.4506723	-0.01858691	0.8098834	-0.01102788	0.9601704
ENSG00000245532	ENSG00000108798	-0.1168515	0.3115054	-0.1255329	0.1394448	-0.1084646	0.1591522	-0.1786084	0.414846
ENSG00000245694	ENSG00000097007	-0.16883	0.1421572	0.08516952	0.3170571	-0.02501589	0.7460807	-0.2060809	0.3454793
ENSG00000245694	ENSG00000143322	-0.02641543	0.8196129	0.1374077	0.1054597	0.2263496	0.002996627	0.1645179	0.4531739
ENSG00000245694	ENSG00000159842	0.1890296	0.09966538	0.1742113	0.03953398	-0.01537378	0.8422765	-0.2854685	0.1867062
ENSG00000245694	ENSG00000146386	-0.2058202	0.07252566	0.1712425	0.04307612	-0.045848	0.5527217	-0.1621111	0.4599004
ENSG00000268388	ENSG00000166016	-0.09356432	0.418301	-0.04169005	0.6247896	-0.08144097	0.2910683	0.04439371	0.8405966
ENSG00000245694	ENSG00000278540	0.09485059	0.4119031	0.1653868	0.05084228	0.3497182	2.945412e-06	-0.01106907	0.9600217
ENSG00000245694	ENSG00000151498	0.2283366	0.04578787	0.4731173	3.570367e-09	0.3737357	5.164859e-07	0.05016807	0.8201725
ENSG00000245694	ENSG00000177646	-0.1393428	0.226803	0.112716	0.1848573	0.1813168	0.01796748	0.2719815	0.2093092
ENSG00000245532	ENSG00000072778	0.1670685	0.1464266	0.2163908	0.0102312	0.1892966	0.01342428	0.2178578	0.3179858
ENSG00000251562	ENSG00000072778	0.1135363	0.3255261	0.2353836	0.005117003	0.1335843	0.08244585	0.1862796	0.3947521
ENSG00000245694	ENSG00000120437	-0.09279086	0.4221757	0.06601742	0.4383566	0.1636561	0.03296823	-0.177858	0.4168413
ENSG00000245694	ENSG00000078124	0.06797893	0.5569109	0.01906139	0.8231186	0.1841443	0.01622443	-0.1484653	0.4989964
ENSG00000245532	ENSG00000100813	0.04395746	0.7042426	0.4322629	9.651662e-08	0.1690851	0.0275081	0.2343325	0.2818281
ENSG00000251562	ENSG00000100813	0.03862493	0.738747	0.3984104	1.08708e-06	0.1984299	0.009487549	0.03786057	0.8638242
ENSG00000245694	ENSG00000102575	-0.1431673	0.2141811	-0.1650553	0.05131456	-0.1377243	0.07329301	-0.4689865	0.02397864
ENSG00000245694	ENSG00000111644	-0.2027032	0.07705694	0.02004095	0.8141891	-0.1516323	0.04839481	-0.2661816	0.2195706
ENSG00000268388	ENSG00000111644	0.2112764	0.06511028	0.01646349	0.8469079	0.05390318	0.4850934	0.08630434	0.6953898
ENSG00000245694	ENSG00000123983	0.03664312	0.7517072	-0.007390068	0.9309436	0.1604886	0.03655958	0.03034881	0.8906654
ENSG00000268388	ENSG00000197142	0.2645556	0.02006731	-0.03126452	0.7138429	-0.01340978	0.8622113	0.1715679	0.4337704
ENSG00000268388	ENSG00000107796	0.2609611	0.02188568	0.2022504	0.01655588	-0.00612421	0.9368246	0.3137087	0.1449265
ENSG00000251562	ENSG00000107796	0.05462264	0.6370521	-0.08370157	0.3255003	-0.01357767	0.8605036	-0.08478931	0.7004948
ENSG00000245532	ENSG00000184009	-0.1653623	0.1506528	-0.1510006	0.07493362	-0.05246075	0.496868	-0.2822838	0.1918858
ENSG00000268388	ENSG00000138107	-0.06769483	0.5585643	0.1506438	0.07563185	0.01359229	0.860355	0.2613579	0.2283556
ENSG00000245694	ENSG00000138107	-0.2336428	0.04084779	0.06429936	0.4503925	-0.2025	0.008089953	-0.4782293	0.02098706
ENSG00000245694	ENSG00000138071	-0.07686248	0.5064231	0.2589904	0.002002653	0.1401473	0.06833022	-0.1100835	0.6170578
ENSG00000268388	ENSG00000138071	0.1335784	0.2467937	0.1729131	0.04105165	0.1599228	0.03723467	0.2011367	0.3574272
ENSG00000268388	ENSG00000115091	0.1865258	0.104317	0.117121	0.1681668	0.1127715	0.1431427	0.02063832	0.9255319
ENSG00000245694	ENSG00000115091	-0.09134538	0.4294719	0.1498955	0.07711305	0.07480456	0.3322981	-0.2360078	0.2783023
ENSG00000245694	ENSG00000184378	-0.05459527	0.6372211	-0.0005386383	0.9949605	-0.05972694	0.4391144	0.03332679	0.8800089
ENSG00000245694	ENSG00000121989	0.1871881	0.1030706	0.4102188	4.813458e-07	0.3663053	8.985963e-07	0.3067406	0.1545542
ENSG00000245694	ENSG00000196839	-0.05138302	0.6571852	-0.0007425146	0.9930531	-0.1394761	0.06967674	-0.1645147	0.4531828
ENSG00000245694	ENSG00000148848	-0.1405289	0.2228341	0.08692413	0.3071532	-0.07168201	0.352931	-0.1027917	0.6407003
ENSG00000268388	ENSG00000114948	-0.02640749	0.8196662	0.2220221	0.008378133	0.1772706	0.02074357	-0.1525085	0.4872448
ENSG00000245532	ENSG00000151651	-0.09859167	0.3936211	0.004306818	0.9597221	-0.0737701	0.3390463	-0.1268216	0.564187
ENSG00000245694	ENSG00000160323	0.06248113	0.5893144	0.4016012	8.74973e-07	0.2230005	0.00346656	0.3836992	0.07069338
ENSG00000245694	ENSG00000087116	-0.3063817	0.00672794	-0.134907	0.1120142	-0.231137	0.002424589	-0.2862839	0.1853955
ENSG00000268388	ENSG00000154736	0.08645382	0.4546881	0.3898065	1.930196e-06	0.05564779	0.4710547	-0.1461905	0.5056686
ENSG00000245694	ENSG00000143382	-0.1970403	0.0858652	0.009055105	0.9154371	-0.1124011	0.1444697	0.03829319	0.8622825
ENSG00000251562	ENSG00000184060	-0.006999756	0.9518222	0.005482981	0.9487359	0.02401825	0.7558812	-0.09179889	0.676984
ENSG00000268388	ENSG00000184060	0.1187049	0.3038393	0.06815493	0.4236407	-0.01390092	0.8572175	0.07607621	0.7300922
ENSG00000245694	ENSG00000065457	0.1190307	0.3025045	0.4047543	7.04491e-07	0.3433161	4.575782e-06	0.3601087	0.0914341
ENSG00000251562	ENSG00000063761	-0.2356597	0.03909002	-0.09240196	0.2775509	-0.1656533	0.03086119	-0.2934003	0.1742237
ENSG00000278910	ENSG00000121281	-0.1459346	0.2053636	-0.07267486	0.3934817	-0.1082546	0.1599658	-0.1407745	0.5217281
ENSG00000268388	ENSG00000087274	0.1404452	0.2231127	0.178854	0.03448665	-0.06280891	0.4158227	0.371424	0.08098511
ENSG00000245532	ENSG00000087274	-0.2324846	0.04188647	-0.09650393	0.2566846	0.09926779	0.197771	-0.05044829	0.8191842
ENSG00000245694	ENSG00000020181	-0.001158085	0.9920245	0.06990875	0.4117828	0.1629225	0.03377215	-0.08600798	0.6963875
ENSG00000268388	ENSG00000123146	0.01009064	0.9305929	-0.004231549	0.9604255	0.1225491	0.1113706	-0.1326004	0.5464164
ENSG00000245694	ENSG00000205336	0.1635206	0.155316	0.1722427	0.04185427	0.1798683	0.01892179	-0.1591713	0.468186
ENSG00000251562	ENSG00000112414	-0.1472044	0.2014053	0.02974888	0.7271531	0.09533354	0.2162188	0.1354063	0.5378816
ENSG00000251562	ENSG00000162618	-0.0237603	0.8374827	0.01971131	0.8171914	0.08996152	0.2433445	0.1288869	0.5578063
ENSG00000245694	ENSG00000182551	0.2297455	0.04443036	0.2539192	0.002467877	0.2104398	0.005878719	0.07554761	0.7319003
ENSG00000268388	ENSG00000006831	-0.1760879	0.1255499	-0.1392938	0.1007181	-0.08063115	0.2959083	-0.01087128	0.9607355
ENSG00000268388	ENSG00000156110	-0.05779785	0.6175707	0.05432786	0.5237837	0.1839858	0.01631811	-0.1493266	0.4964812
ENSG00000245694	ENSG00000156110	-0.05780186	0.6175462	0.3966421	1.224844e-06	0.1290396	0.09352765	-0.4601622	0.02714517
ENSG00000245694	ENSG00000163485	-0.06436434	0.5781193	0.04602048	0.5892481	-0.0152912	0.8431128	-0.1059052	0.630562
ENSG00000245694	ENSG00000170222	0.2228938	0.05135731	0.4617199	9.359418e-09	0.2083764	0.006394211	0.3905513	0.06539825
ENSG00000245694	ENSG00000106624	0.1637502	0.1547288	0.1914459	0.02345684	0.08248344	0.284916	-0.1361372	0.5356686
ENSG00000245694	ENSG00000181026	0.004877167	0.9664212	-0.1285065	0.1302393	0.0004301915	0.9955577	-0.2479783	0.2539228
ENSG00000268388	ENSG00000196526	0.06393531	0.5806611	0.3977519	1.136568e-06	0.03222211	0.6765807	0.3283016	0.1261582
ENSG00000245532	ENSG00000135439	-0.04264315	0.7126948	-0.02487863	0.7704595	-0.02370667	0.7589501	-0.1103997	0.6160404
ENSG00000251562	ENSG00000135439	0.1655446	0.150197	0.05693548	0.5040236	0.2278469	0.002805809	0.2686913	0.2150902
ENSG00000245694	ENSG00000204310	0.03609346	0.7553141	-0.03079648	0.7179442	0.1178272	0.1259474	0.0263044	0.9051671
ENSG00000245694	ENSG00000188157	-0.07709861	0.505114	0.09811189	0.2488068	0.04402125	0.5686719	-0.1593299	0.4677371
ENSG00000245694	ENSG00000135049	0.109582	0.3427674	0.3314176	6.337629e-05	0.2990817	7.437151e-05	0.4501686	0.03112564
ENSG00000245694	ENSG00000106546	0.05356776	0.64358	0.1900141	0.0245349	0.1410555	0.06654221	-0.0343437	0.8763744
ENSG00000245694	ENSG00000063438	-0.04330419	0.7084393	0.06183639	0.4679655	0.2132281	0.005241204	-0.2461877	0.257479
ENSG00000245694	ENSG00000156709	0.1431561	0.2142174	0.16013	0.05876984	0.1707144	0.0260285	-0.1720877	0.4323575
ENSG00000268388	ENSG00000042286	-0.1155559	0.3169374	-0.04726578	0.5792009	-0.04064734	0.598691	0.003870554	0.9860159
ENSG00000245694	ENSG00000042286	-0.07513233	0.5160677	0.1176615	0.1661987	0.006793337	0.9299388	-0.3950165	0.06211435
ENSG00000245694	ENSG00000164022	0.4047172	0.0002614176	0.6320995	5.505532e-17	0.5805623	1.05717e-16	0.6229668	0.001497324
ENSG00000245694	ENSG00000160224	-0.1539571	0.1812693	-0.0312089	0.7143299	-0.1303244	0.09028085	-0.09354787	0.6711619
ENSG00000245532	ENSG00000129474	-0.02620755	0.8210088	-0.009487289	0.9114172	-0.0284754	0.7124189	-0.3102536	0.1496457
ENSG00000245694	ENSG00000162433	-0.0906016	0.4332539	0.04328977	0.6115533	0.08169304	0.2895726	0.1897933	0.3857338
ENSG00000245694	ENSG00000154027	-0.1431347	0.2142867	0.003321665	0.9689301	0.009282125	0.9043772	-0.2105186	0.3349593
ENSG00000245694	ENSG00000131016	0.1140555	0.323304	0.03120373	0.7143751	0.08311242	0.2812464	-0.0585506	0.7907267
ENSG00000245694	ENSG00000011243	0.06356821	0.58284	0.2935617	0.000431196	0.2821409	0.0001933544	-0.1850094	0.3980411
ENSG00000245694	ENSG00000166452	0.008869583	0.9389746	0.2647906	0.00156913	0.1498902	0.0510635	-0.1287358	0.5582721
ENSG00000251562	ENSG00000198074	-0.01987646	0.8637683	0.002352763	0.9779902	-0.05804509	0.4521317	-0.07488236	0.7341778
ENSG00000245694	ENSG00000166971	0.1901637	0.0976126	0.4534258	1.846462e-08	0.2366924	0.001886119	0.232781	0.2851179
ENSG00000268388	ENSG00000165092	-0.06493498	0.5747464	-0.01399126	0.8696755	-0.09113745	0.2372131	-0.08299408	0.7065603
ENSG00000245694	ENSG00000165092	0.1671122	0.1463196	-0.05569175	0.5133996	0.2400594	0.001615257	-0.05388201	0.8070949
ENSG00000245694	ENSG00000184254	-0.03835666	0.7404972	0.02321065	0.7854632	0.1247028	0.1051764	0.2433911	0.2630968
ENSG00000245694	ENSG00000006534	-0.1546542	0.1792771	-0.1194314	0.1598732	-0.1340731	0.08131944	-0.2636867	0.2240859
ENSG00000245532	ENSG00000149925	-0.05580275	0.6297819	-0.0622948	0.4646666	0.2660946	0.0004526775	0.2221683	0.3082649
ENSG00000245694	ENSG00000149925	-0.1069043	0.3547613	-0.1249188	0.1414063	0.1676364	0.02888361	-0.005825255	0.978955
ENSG00000245694	ENSG00000109107	-0.1739586	0.1302605	0.04502389	0.5973455	-0.007760082	0.9199997	-0.09694003	0.6599222
ENSG00000242808	ENSG00000091542	-0.01147474	0.9211011	0.214456	0.01094645	0.1199305	0.1192822	-0.07352373	0.7388358
ENSG00000229807	ENSG00000091542	-0.01278993	0.9120922	0.1601626	0.05871767	-0.08757843	0.2561065	-0.1153899	0.600079
ENSG00000249249	ENSG00000091542	-0.1025159	0.3749712	0.2266459	0.007085417	0.05650149	0.4642669	0.2026175	0.3538238
ENSG00000228630	ENSG00000091542	0.1494331	0.1945901	0.07204738	0.39759	-0.05050508	0.5130701	0.1828498	0.4036677
ENSG00000259070	ENSG00000091542	0.07786422	0.5008816	0.02541448	0.7656571	-0.02091109	0.7866485	0.09510524	0.665993
ENSG00000213742	ENSG00000091542	0.09323047	0.4199709	0.02751142	0.7469511	-0.04832472	0.5314498	0.123924	0.5731933
ENSG00000228060	ENSG00000091542	0.1046888	0.3648788	0.05326316	0.5319632	-0.2363663	0.001914435	0.1646823	0.4527163
ENSG00000245748	ENSG00000091542	0.2086041	0.06866175	0.000482121	0.9954893	-0.02256785	0.7701987	0.1168881	0.5953211
ENSG00000224093	ENSG00000091542	-0.0650749	0.5739208	-0.04529721	0.5951198	-0.1058596	0.1694664	-0.01708956	0.9383106
ENSG00000175061	ENSG00000091542	0.09423122	0.4149767	-0.01828344	0.8302266	-0.008641185	0.9109518	0.1414904	0.5195914
ENSG00000234741	ENSG00000091542	-0.1058341	0.3596267	-0.210293	0.01263606	-0.2667201	0.0004383373	-0.1880535	0.3901844
ENSG00000249492	ENSG00000091542	0.1585437	0.1684541	0.1675248	0.04788208	-0.1516945	0.04830162	-0.08346578	0.7049649
ENSG00000175061	ENSG00000091542	0.09423122	0.4149767	-0.01828344	0.8302266	-0.008641185	0.9109518	0.1414904	0.5195914
ENSG00000270022	ENSG00000091542	0.273887	0.01593842	0.06648914	0.4350842	0.08977006	0.2443532	0.2206171	0.311742
ENSG00000226453	ENSG00000091542	0.04750865	0.6815861	0.08274454	0.3310819	-0.08197237	0.2879212	-0.2242432	0.3036516
ENSG00000189223	ENSG00000091542	-0.08897127	0.4416097	0.07314512	0.3904196	0.07455974	0.3338873	0.27911	0.1971444
ENSG00000258725	ENSG00000091542	0.07047356	0.5424939	0.1080205	0.2039501	-0.2109394	0.005759651	0.1951885	0.3721158
ENSG00000226688	ENSG00000091542	0.1016809	0.3788939	0.155008	0.06744381	0.05031154	0.5146882	0.4408931	0.03522236
ENSG00000223653	ENSG00000091542	-0.02343919	0.8396496	0.1747693	0.03889635	-0.01517349	0.8443051	-0.0385383	0.8614092
ENSG00000260464	ENSG00000091542	0.03777798	0.744277	0.003725342	0.9651565	-0.03411643	0.6587277	0.2167726	0.320462
ENSG00000255717	ENSG00000091542	0.01541645	0.8941349	-0.01188415	0.8891662	-0.2096422	0.006073415	-0.1634035	0.4562819
ENSG00000245694	ENSG00000091542	0.07186736	0.534519	-0.001000374	0.9906407	-0.1234336	0.108793	-0.1077846	0.6244732
ENSG00000234350	ENSG00000091542	0.002064466	0.985783	0.1919389	0.02309516	-0.009351938	0.9036614	0.2582724	0.2340949
ENSG00000261889	ENSG00000091542	-0.05104767	0.6592836	-0.06337766	0.456925	0.01921489	0.8035882	-0.01096213	0.9604077
ENSG00000265206	ENSG00000091542	-0.08633877	0.4552909	-0.05101872	0.5494132	-0.09836612	0.2018947	0.06700519	0.7613056
ENSG00000233016	ENSG00000091542	-0.09623775	0.4050674	-0.1769622	0.03647345	-0.1198102	0.1196558	0.1709965	0.4353263
ENSG00000251562	ENSG00000091542	-0.008456583	0.9418111	0.02430039	0.7756515	-0.2050165	0.007320192	-0.4812043	0.02009093
ENSG00000264772	ENSG00000091542	0.3741351	0.0008024668	0.007853174	0.9266278	-0.02649979	0.7315789	0.2821243	0.1921479
ENSG00000261188	ENSG00000091542	-0.01168699	0.9196466	-0.03735842	0.6612262	-0.163864	0.03274337	-0.1022821	0.6423656
ENSG00000245532	ENSG00000091542	-0.1028202	0.3735479	-0.1000316	0.2396226	-0.1646963	0.03185605	-0.2762811	0.2019131
ENSG00000267131	ENSG00000091542	-0.03009172	0.7950229	-0.09280777	0.275437	-0.003268361	0.9662596	-0.09071414	0.680604
ENSG00000265148	ENSG00000091542	-0.1114567	0.3345234	0.1442271	0.08910858	0.02787546	0.7182189	-0.02947677	0.8937895
ENSG00000268388	ENSG00000091542	0.04350921	0.7071213	0.1233066	0.1466551	0.192874	0.01173808	0.2927984	0.1751502
ENSG00000125462	ENSG00000091542	0.2227715	0.05148858	0.1035111	0.2235846	-0.04196382	0.586893	0.07825181	0.7226651
ENSG00000261824	ENSG00000091542	0.1250117	0.2786811	0.1881204	0.02602578	0.07073122	0.3593697	0.3207115	0.1356876
ENSG00000214719	ENSG00000091542	0.1800729	0.1170847	0.2073283	0.01397455	0.1182534	0.1245743	0.1754102	0.4233858
ENSG00000231607	ENSG00000091542	0.05647538	0.6256537	0.1603436	0.05842905	-0.11649	0.1303321	-0.1280889	0.5602678
ENSG00000245694	ENSG00000159461	0.2667289	0.01903179	0.2596061	0.001951952	0.3374835	6.778357e-06	0.007380883	0.9733366
ENSG00000251562	ENSG00000139211	-0.009731053	0.9330604	0.1738017	0.04000764	0.09557423	0.2150561	-0.07030748	0.7498979
ENSG00000245694	ENSG00000101935	0.1429085	0.2150192	0.2998623	0.0003189499	0.2563589	0.0007397097	0.3362989	0.1166501
ENSG00000251562	ENSG00000114019	0.1684767	0.143006	-0.02258986	0.7910678	0.1008819	0.1905423	-0.07672223	0.7278843
ENSG00000268388	ENSG00000114019	-0.04638101	0.6887511	0.05533636	0.5160951	-0.1014434	0.1880735	0.3714055	0.0810015
ENSG00000245694	ENSG00000133805	-0.2725441	0.01648331	0.1306713	0.1238365	-0.2401289	0.00161006	-0.1883568	0.3894064
ENSG00000251562	ENSG00000078053	-0.0351216	0.7617043	0.006912001	0.9354009	-0.1086076	0.1585999	-0.1141601	0.6039965
ENSG00000245694	ENSG00000145020	0.01845922	0.8733985	0.5324669	1.277745e-11	0.2625998	0.0005411016	0.3089366	0.1514727
ENSG00000268388	ENSG00000141552	-0.2185219	0.05622304	0.05171473	0.5439722	-0.2044378	0.00749121	0.01051194	0.9620325
ENSG00000268388	ENSG00000196510	0.01282215	0.9118716	-0.04345238	0.6102148	0.03220787	0.6767156	0.008174712	0.9704701
ENSG00000245694	ENSG00000196510	0.09082295	0.4321264	0.256429	0.002226629	0.2069051	0.006786013	0.04620235	0.834188
ENSG00000245694	ENSG00000214274	0.02427327	0.8340235	0.1689672	0.04596705	0.06217357	0.4205641	-0.1285845	0.5587386
ENSG00000245694	ENSG00000167772	-0.1711896	0.136586	0.003240501	0.9696889	-0.07863377	0.308073	0.3333164	0.120133
ENSG00000245694	ENSG00000185722	0.3137836	0.005453316	0.4111542	4.506539e-07	0.2145652	0.004958025	0.1174163	0.5936474
ENSG00000245694	ENSG00000106524	0.3514745	0.001722171	0.2512246	0.002753011	0.3316853	9.939986e-06	0.1727172	0.4306501
ENSG00000251562	ENSG00000167522	0.003173695	0.9781458	0.2355873	0.005077624	0.184057	0.01627595	-0.01078904	0.9610323
ENSG00000245532	ENSG00000167522	-0.0898786	0.4369483	0.03009739	0.7240852	0.09221712	0.2316796	-0.1506938	0.4925019
ENSG00000268388	ENSG00000206560	-0.06888647	0.5516449	0.07121926	0.4030507	-0.1026206	0.1829734	-0.09099091	0.6796797
ENSG00000251562	ENSG00000206560	0.1931023	0.09244718	0.2306686	0.006108203	0.1405776	0.06747821	0.2295546	0.2920365
ENSG00000268388	ENSG00000154065	0.6244519	1.289746e-09	0.08245822	0.3327637	0.228251	0.002756231	-0.09236463	0.6750987
ENSG00000245694	ENSG00000198483	-0.1031731	0.3719008	-0.04358512	0.6091231	-0.07095354	0.3578577	-0.1422812	0.517236
ENSG00000245694	ENSG00000186352	0.05873932	0.6118438	0.0404052	0.6355083	0.1133698	0.1410195	0.4123468	0.05055143
ENSG00000245694	ENSG00000213337	-0.02695166	0.8160147	0.0600037	0.4812814	0.07587679	0.325395	-0.190911	0.3828896
ENSG00000245694	ENSG00000139645	0.0001251779	0.9991379	0.05625151	0.5091688	0.1132308	0.1415105	-0.1914879	0.3814263
ENSG00000245694	ENSG00000100124	0.09555286	0.4084341	-0.02697762	0.7516995	0.1197495	0.1198447	0.3112608	0.1482589
ENSG00000245694	ENSG00000163516	0.1298266	0.2604361	0.6049858	2.443634e-15	0.2988678	7.53027e-05	0.5363314	0.008334288
ENSG00000245694	ENSG00000011426	-0.130801	0.256845	0.1263456	0.136881	0.1447543	0.05964997	0.1832203	0.4026994
ENSG00000245532	ENSG00000074855	0.2562561	0.02447661	0.03548127	0.677273	0.1401738	0.06827751	-0.1997734	0.3607636
ENSG00000268388	ENSG00000140350	0.0004837449	0.9966685	0.232662	0.005669974	0.02444085	0.7517248	-0.06864215	0.7556446
ENSG00000251562	ENSG00000136938	-0.09430323	0.4146187	0.1287718	0.1294413	0.09984712	0.195154	-0.07403245	0.7370907
ENSG00000251562	ENSG00000163297	0.1465167	0.2035422	0.1990293	0.01839995	-0.008564779	0.9117359	0.2878251	0.1829353
ENSG00000245694	ENSG00000135046	0.1250684	0.2784614	0.3004574	0.0003098844	0.1043856	0.1755182	0.1616444	0.4612105
ENSG00000251562	ENSG00000197043	-0.08151544	0.4809536	-0.02568074	0.7632741	-0.05973954	0.4390177	0.0875756	0.6911161
ENSG00000251562	ENSG00000131471	-0.06070895	0.599938	-0.07439477	0.3823523	0.07637259	0.3222345	-0.008973189	0.9675871
ENSG00000245694	ENSG00000166747	0.1109643	0.3366766	0.2195119	0.009163924	0.3519775	2.515487e-06	0.09244993	0.6748147
ENSG00000251562	ENSG00000183020	-0.02468354	0.8312592	-0.0009847761	0.9907866	-0.04198966	0.5866626	-0.4183175	0.04698088
ENSG00000245694	ENSG00000161203	-0.204211	0.07483755	0.04116999	0.6291189	0.01194946	0.877091	-0.2083586	0.3400556
ENSG00000245694	ENSG00000132842	0.2311643	0.04309725	0.3304629	6.672922e-05	0.3632267	1.125804e-06	0.2746018	0.2047805
ENSG00000268388	ENSG00000053770	0.04002568	0.72963	0.1613569	0.05683429	0.09472791	0.2191642	0.06106631	0.7819414
ENSG00000245694	ENSG00000011132	-0.01976155	0.8645483	0.2180365	0.009655549	-0.05092586	0.5095611	0.1834277	0.4021578
ENSG00000245694	ENSG00000134982	0.3558652	0.001491692	0.3850617	2.631038e-06	0.3010357	6.63529e-05	0.3233154	0.1323622
ENSG00000251562	ENSG00000154856	-0.0364442	0.7530119	-0.04491868	0.5982032	-0.153198	0.04609634	-0.2172245	0.3194294
ENSG00000245694	ENSG00000198768	-0.1621143	0.1589485	0.02735945	0.748302	-0.1130677	0.1420887	0.1211312	0.5819333
ENSG00000245694	ENSG00000164062	-0.1173785	0.3093128	0.09446126	0.2669368	0.1280035	0.09621267	0.1532632	0.4850667
ENSG00000251562	ENSG00000164062	-0.1550275	0.1782171	-0.05302301	0.533817	-0.08940147	0.2463031	-0.4100214	0.05199766
ENSG00000245694	ENSG00000166181	0.1501753	0.1923577	0.3121398	0.0001737389	0.3333692	8.901151e-06	0.2611587	0.2287233
ENSG00000245694	ENSG00000105290	0.01193198	0.9179679	-0.1159165	0.1726153	-0.131509	0.08736768	-0.2087319	0.3391716
ENSG00000245694	ENSG00000244509	-0.1697743	0.1399076	-0.05077971	0.5512878	-0.2183256	0.004233706	-0.4060793	0.05452232
ENSG00000251562	ENSG00000100342	-0.06493434	0.5747503	0.047833	0.574651	-0.02894377	0.7079023	-0.2174388	0.3189406
ENSG00000251562	ENSG00000221963	0.01938717	0.8670909	0.1947095	0.02115043	0.09763419	0.2052875	-0.1600653	0.4656582
ENSG00000245694	ENSG00000157500	0.2239144	0.0502726	0.5020639	2.619196e-10	0.484508	2.162457e-11	0.2787996	0.1976639
ENSG00000251562	ENSG00000021776	0.01037051	0.9286728	0.2523409	0.00263146	0.2556679	0.0007654057	-0.05255573	0.8117595
ENSG00000245694	ENSG00000021776	0.05414485	0.6400054	0.3264022	8.293088e-05	0.3294335	1.150947e-05	0.2454311	0.2589911
ENSG00000229140	ENSG00000169083	-0.06675551	0.5640475	-0.04213668	0.6210818	0.02337047	0.7622658	-0.07031364	0.7498766
ENSG00000240990	ENSG00000169083	-0.04676859	0.6862853	-0.04444723	0.6020536	-0.04949181	0.5215706	-0.2154602	0.3234723
ENSG00000236830	ENSG00000169083	0.04412361	0.7031766	0.05795294	0.4964204	0.2210734	0.003766151	-0.2183164	0.3169429
ENSG00000273032	ENSG00000169083	0.05161227	0.6557523	0.08144421	0.3387634	-0.07044515	0.3613211	-0.132564	0.5465276
ENSG00000234608	ENSG00000169083	-0.02774443	0.8107021	0.1356872	0.1099361	-0.03988004	0.6056161	-0.0908321	0.68021
