lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000135503	-0.1076926	0.4427514	-0.1188631	0.2140393	-0.1687801	0.03895433	0.3341016	0.04035771
ENSG00000251562	ENSG00000139567	0.02794282	0.8425641	-0.3439092	0.0002192967	-0.004542612	0.9560028	0.1724889	0.3004071
ENSG00000251562	ENSG00000151388	0.02730131	0.8461342	-0.3059008	0.001094565	-0.06954996	0.3977154	-0.01032082	0.9509625
ENSG00000251562	ENSG00000163638	0.01074073	0.9391555	-0.05763564	0.5479365	0.1696151	0.03798337	0.05210293	0.7560546
ENSG00000251562	ENSG00000105963	-0.092318	0.5108817	-0.07566205	0.4299614	-0.01310113	0.8735743	0.3434175	0.03477887
ENSG00000251562	ENSG00000184060	0.06574339	0.6399899	-0.297082	0.001543765	-0.142576	0.08177334	-0.1846952	0.2669609
ENSG00000251562	ENSG00000065457	-0.2362584	0.08853473	-0.1008629	0.2921962	-0.1556829	0.05712098	0.3869289	0.01640307
ENSG00000251562	ENSG00000189007	0.197644	0.1560166	0.1803507	0.05820298	0.05705733	0.4879794	0.02790745	0.8679063
ENSG00000251562	ENSG00000213638	-0.0584407	0.677655	-0.2457925	0.009314514	-0.1848291	0.02355607	0.5380098	0.0004942591
ENSG00000251562	ENSG00000063761	-0.1771782	0.2043739	-0.08016929	0.4029175	-0.1624862	0.04696501	0.1585215	0.3418186
ENSG00000251562	ENSG00000164742	0.01410438	0.9201554	-0.07992867	0.4043354	0.01816437	0.825385	0.1079315	0.5189289
ENSG00000251562	ENSG00000129467	0.3186256	0.0200569	0.2137299	0.02429776	0.1934656	0.01768758	0.3119241	0.05658942
ENSG00000251562	ENSG00000174233	0.1039111	0.4590248	0.02084732	0.8280701	-0.1080112	0.1882924	0.2992748	0.06795344
ENSG00000251562	ENSG00000148700	-0.121519	0.3860544	-0.09462187	0.3232326	-0.2631014	0.001142453	0.3218939	0.04874577
ENSG00000251562	ENSG00000112414	0.09504809	0.4984087	-0.0115686	0.9040815	-0.01453546	0.8598678	-0.2226094	0.1791608
ENSG00000251562	ENSG00000117114	0.1979543	0.1553548	0.05554087	0.562601	0.1018298	0.2149944	0.3067026	0.06108135
ENSG00000251562	ENSG00000162618	0.03311543	0.8138985	-0.01742584	0.8559531	0.09330364	0.2561025	0.03640642	0.828209
ENSG00000251562	ENSG00000147576	0.187857	0.1779685	0.2574349	0.006378215	0.2990396	0.0002013928	-0.08896604	0.5953089
ENSG00000245532	ENSG00000163485	-0.1701032	0.2233232	-0.1158742	0.2258666	0.05555605	0.4995172	0.223751	0.1768837
ENSG00000245694	ENSG00000163485	-0.1245158	0.3743595	-0.2415045	0.01066399	0.2684726	0.0008943921	0.09834873	0.5569102
ENSG00000251562	ENSG00000128271	-5.070009e-06	0.9999713	-0.03219907	0.7372592	-0.04835189	0.5568161	0.2879297	0.07960838
ENSG00000251562	ENSG00000153531	-0.1639042	0.2409006	-0.05813986	0.5444348	-0.1414266	0.08429108	0.2078302	0.2105408
ENSG00000251562	ENSG00000170214	0.1733382	0.2145129	-0.04464087	0.6417677	0.08122147	0.3231194	0.3175887	0.0520182
ENSG00000251562	ENSG00000130706	-0.2598602	0.06022758	-0.3475737	0.0001857152	-0.2169417	0.007662494	-0.01882206	0.9106959
ENSG00000245694	ENSG00000106624	-0.2350656	0.09020273	-0.2832482	0.002592172	-0.08415598	0.3058866	0.01888012	0.9104215
ENSG00000251562	ENSG00000181026	-0.08956174	0.5236329	-0.1833488	0.05408002	-0.3252866	4.873229e-05	0.234568	0.156326
ENSG00000251562	ENSG00000172493	0.1371739	0.3273488	-0.1727441	0.06982796	-0.117871	0.1508445	0.280537	0.08800308
ENSG00000251562	ENSG00000072364	0.170699	0.2216819	-0.05037835	0.5995178	-0.04959418	0.5467136	0.1008974	0.5466834
ENSG00000251562	ENSG00000141385	-0.2477185	0.07371086	-0.3215518	0.0005789821	-0.2279042	0.005033133	0.2098386	0.2060668
ENSG00000251562	ENSG00000119844	0.2813986	0.04122964	0.100553	0.2936889	0.01648852	0.8412721	0.5324887	0.000578825
ENSG00000251562	ENSG00000038002	-0.02803308	0.8420621	-0.1046697	0.2742681	-0.1112506	0.1753064	0.008674652	0.9587767
ENSG00000251562	ENSG00000135439	0.006993507	0.9603614	-0.1671713	0.07948462	-0.07601629	0.355197	0.1952533	0.2400892
ENSG00000251562	ENSG00000165923	-0.02630509	0.8516843	0.2389278	0.01155486	0.09473166	0.248865	0.5157665	0.0009189994
ENSG00000251562	ENSG00000084693	-0.1255205	0.3704864	-0.1922486	0.04323492	-0.2463746	0.002372006	0.08980287	0.5918376
ENSG00000251562	ENSG00000204305	0.03626838	0.7965408	0.4361629	1.708989e-06	0.237361	0.00344829	0.5401746	0.0004642331
ENSG00000251562	ENSG00000106351	-0.1242971	0.3752054	-0.1019789	0.2868616	-0.1522639	0.06287071	0.4494039	0.00464745
ENSG00000251562	ENSG00000162688	0.08640949	0.5384077	-0.0743314	0.4381398	-0.06849601	0.4049224	0.1523526	0.3611701
ENSG00000251562	ENSG00000123908	0.05478323	0.6968245	-0.03431714	0.7206681	-0.08849685	0.2815213	0.1636232	0.3263052
ENSG00000251562	ENSG00000204310	-0.2918721	0.03395484	-0.4499235	7.264373e-07	-0.2805582	0.000506134	-0.2268652	0.1707774
ENSG00000251562	ENSG00000026652	0.2096497	0.1318932	0.03974296	0.6787702	0.198499	0.01488973	0.09488492	0.5709507
ENSG00000251562	ENSG00000135744	-0.03669279	0.7942116	-0.03425618	0.7211438	-0.08611073	0.2947484	-0.08839643	0.5976768
ENSG00000251562	ENSG00000135541	0.3462608	0.01109121	0.3112991	0.0008821269	0.1234588	0.1322801	0.02559902	0.8787481
ENSG00000251562	ENSG00000106546	0.1896609	0.1737634	0.05221288	0.5862755	0.0621423	0.44998	0.443174	0.005326517
ENSG00000251562	ENSG00000100591	-0.3998136	0.003016305	-0.3048962	0.001138906	-0.3569511	7.333268e-06	-0.04863426	0.7718481
ENSG00000251562	ENSG00000105127	0.2484251	0.0728657	-0.03130123	0.7443292	-0.05383708	0.512902	0.5460297	0.0003910158
ENSG00000251562	ENSG00000198074	-0.2044626	0.1419466	-0.0949373	0.3216149	-0.09871145	0.2294459	-0.2120739	0.2011654
ENSG00000251562	ENSG00000187134	-0.1272782	0.3637698	-0.008567342	0.9288893	-0.1392269	0.08928226	-0.2453456	0.1376263
ENSG00000251562	ENSG00000151632	-0.1381576	0.3238583	0.02727291	0.7763045	-0.08367051	0.308695	-0.09441916	0.5728508
ENSG00000251562	ENSG00000142208	-0.197121	0.1571366	-0.4076959	8.943265e-06	-0.2722387	0.0007510691	0.2236483	0.1770878
ENSG00000251562	ENSG00000204673	-0.1551192	0.2673929	-0.3087568	0.0009769763	-0.3162711	8.053377e-05	0.2897491	0.07764125
ENSG00000251562	ENSG00000105221	-0.2803682	0.0420098	-0.4124253	6.863923e-06	-0.2992948	0.0001987587	0.2912973	0.07599733
ENSG00000251562	ENSG00000023330	-0.2744869	0.04669792	-0.2974928	0.00151959	-0.2657862	0.001011513	-0.2698896	0.1012747
ENSG00000251562	ENSG00000161618	-0.1968284	0.1577658	-0.2607201	0.005714464	-0.3344018	2.885017e-05	0.3040132	0.06350293
ENSG00000251562	ENSG00000109107	-0.2154297	0.1213318	-0.2241912	0.01800783	-0.2074041	0.01087544	-0.02051624	0.9026943
ENSG00000251562	ENSG00000120697	-0.05773075	0.6813606	0.03316327	0.729691	-0.1879135	0.02129229	-0.07987453	0.6335797
ENSG00000251562	ENSG00000100601	-0.3622561	0.007685533	-0.1840377	0.05316746	-0.3394775	2.139072e-05	-0.04401836	0.7930052
ENSG00000223653	ENSG00000091542	0.03177072	0.8213289	-0.01204597	0.9001435	0.1381027	0.09192256	0.3698485	0.02228639
ENSG00000251562	ENSG00000091542	0.125485	0.370623	-0.2215898	0.01942354	-0.06950305	0.3980345	0.521421	0.0007880919
ENSG00000251562	ENSG00000137760	0.08095674	0.5644345	0.09270033	0.3332	-0.08909007	0.2782958	0.3361761	0.03905643
ENSG00000251562	ENSG00000198796	0.4073537	0.002467062	0.08534402	0.3731422	0.08463348	0.3031406	0.5619431	0.0002412849
ENSG00000251562	ENSG00000003393	0.06228515	0.6577217	-0.1131481	0.2370484	-0.05993694	0.466253	0.1005593	0.5480346
ENSG00000251562	ENSG00000135409	-0.0188263	0.8935598	-0.08390183	0.3813024	-0.1289529	0.1157868	0.09293386	0.5789296
ENSG00000251562	ENSG00000139211	0.05463209	0.6976208	0.1002924	0.2949482	-0.05687052	0.4894073	-0.05611672	0.7379005
ENSG00000251562	ENSG00000144233	0.04067297	0.7724569	-0.146928	0.1238473	-0.07387594	0.368945	0.443616	0.005275658
ENSG00000251562	ENSG00000126016	0.06986615	0.6191094	-0.04409328	0.6458634	-0.1140032	0.1648021	0.5427854	0.0004301966
ENSG00000251562	ENSG00000114019	0.0970694	0.4892761	-0.127287	0.1830924	-0.07846237	0.3398826	0.5153238	0.0009300202
ENSG00000251562	ENSG00000116748	-0.1059217	0.4503321	-0.06697906	0.4848865	-0.08500108	0.3010377	-0.1409207	0.3987265
ENSG00000251562	ENSG00000133805	0.1814033	0.1936144	-0.09308675	0.33118	-0.02811472	0.7327117	0.295296	0.07187718
ENSG00000251562	ENSG00000078053	0.1312483	0.3488725	0.1063891	0.2664188	0.2854054	0.0003998663	-0.02160521	0.897556
ENSG00000251562	ENSG00000240038	0.4235352	0.001577479	0.3442458	0.0002159927	0.3768433	2.002361e-06	0.5156635	0.0009215535
ENSG00000251562	ENSG00000196704	-0.2892465	0.03567018	-0.2639729	0.005118484	-0.2006419	0.01382095	-0.08905506	0.5949392
ENSG00000251562	ENSG00000164162	-0.2006616	0.1496683	0.04417235	0.6452713	0.06209227	0.4503456	0.01341989	0.9362644
ENSG00000251562	ENSG00000129055	-0.2670355	0.05324211	-0.05361812	0.5762235	-0.08863412	0.2807727	-0.01970272	0.9065354
ENSG00000251562	ENSG00000176248	-0.03321122	0.8133698	-0.2516956	0.007703316	-0.1741467	0.0330624	0.661642	6.094567e-06
ENSG00000251562	ENSG00000154188	0.1387879	0.3216343	0.03482353	0.7167202	0.1690876	0.03859433	0.1140311	0.49544
ENSG00000245532	ENSG00000145362	-0.08896377	0.5264201	-0.05038604	0.5994619	-0.01170625	0.8869401	-0.08483532	0.6125723
ENSG00000251562	ENSG00000166839	0.3104905	0.0236512	0.2962588	0.001593257	0.4041055	2.923745e-07	0.2735712	0.09652349
ENSG00000251562	ENSG00000189045	-0.103213	0.4620643	0.05667434	0.5546429	0.1625701	0.04684983	0.1815753	0.2752662
ENSG00000251562	ENSG00000254996	0.5903975	3.268361e-06	0.6034681	2.381969e-12	0.4086481	2.08593e-07	0.6038208	5.978707e-05
ENSG00000251562	ENSG00000164331	0.1204451	0.3902974	0.114296	0.2322941	0.07053479	0.3910507	0.2774326	0.09172555
ENSG00000251562	ENSG00000148677	-0.03924962	0.7802176	0.06185406	0.5189829	0.009523597	0.9079167	-0.09194175	0.583006
ENSG00000251562	ENSG00000088448	0.386603	0.004243106	0.3561481	0.0001248712	0.2080594	0.01062175	0.5113232	0.001035038
ENSG00000251562	ENSG00000167522	0.2837248	0.03951214	0.07780982	0.4169471	0.0539239	0.5122216	0.8128086	5.709174e-10
ENSG00000251562	ENSG00000101745	0.5280415	4.83288e-05	0.3247674	0.0005057934	0.3679048	3.626694e-06	0.4841822	0.002068992
ENSG00000251562	ENSG00000172932	0.273179	0.04779649	0.1925028	0.04295396	0.1385995	0.09074822	0.4964332	0.001524131
ENSG00000251562	ENSG00000134461	-0.1730477	0.2152937	-0.04597221	0.6318548	-0.1350134	0.09949871	0.2903621	0.07698707
ENSG00000251562	ENSG00000206560	0.2533439	0.06719326	-0.02478038	0.7962821	-0.09257319	0.25986	0.2630493	0.1105733
ENSG00000251562	ENSG00000011426	-0.2104567	0.1303784	-0.07533399	0.4319696	-0.1899514	0.01990165	-0.1437081	0.3893679
ENSG00000251562	ENSG00000131620	-0.08036518	0.5672929	0.1597094	0.09405976	0.03052892	0.7107418	0.3875305	0.01622234
ENSG00000251562	ENSG00000047617	-0.02954549	0.8336589	0.119132	0.2129974	0.04926281	0.5493995	0.01605404	0.9237875
ENSG00000251562	ENSG00000151572	-0.05983292	0.6704102	-0.1353828	0.1565615	0.06724302	0.4135902	0.2676645	0.1042316
ENSG00000251562	ENSG00000136938	-0.05741802	0.6829953	-0.01889265	0.8439757	-0.1027542	0.2108382	0.202797	0.2220477
ENSG00000251562	ENSG00000143401	0.2972478	0.03065575	0.03320896	0.729333	0.0796063	0.3328667	0.3595019	0.02663746
ENSG00000251562	ENSG00000166825	-0.1075002	0.4435718	-0.04467722	0.6414962	-0.1731166	0.03413087	-0.04253037	0.7998575
ENSG00000251562	ENSG00000163297	0.1463731	0.2956309	0.05891005	0.5391071	0.1562125	0.05627041	0.02539057	0.8797282
ENSG00000251562	ENSG00000197043	0.04444793	0.7519827	-0.2117719	0.02566326	-0.0487966	0.5531893	0.1021726	0.5416
ENSG00000251562	ENSG00000131480	0.06874968	0.6247355	0.08769609	0.3600648	-0.07677837	0.3503802	0.3812981	0.01817799
ENSG00000251562	ENSG00000131471	0.2047464	0.141382	0.01650432	0.8634948	0.07058006	0.390746	-0.07627946	0.6489836
ENSG00000251562	ENSG00000213983	-0.0445606	0.7513741	-0.1162106	0.2245129	-0.1340769	0.1018904	0.6099342	4.796516e-05
ENSG00000251562	ENSG00000106367	-0.3748521	0.005683265	-0.2560291	0.006682578	-0.1629871	0.04628081	0.06007244	0.720145
ENSG00000251562	ENSG00000196961	-0.1121035	0.4241809	-0.3408458	0.0002515941	-0.3219858	5.868031e-05	0.4684918	0.003011717
ENSG00000251562	ENSG00000183020	-0.08670457	0.5370161	-0.05988589	0.5323941	-0.1065966	0.1941782	0.4475763	0.004838406
ENSG00000251562	ENSG00000006125	-0.183154	0.1892765	-0.1215998	0.2036027	-0.2470546	0.002304721	0.1238646	0.4587502
ENSG00000251562	ENSG00000042753	-0.12798	0.3611086	-0.3781258	4.28234e-05	-0.2558295	0.001578768	-0.1283627	0.4424672
ENSG00000251562	ENSG00000070718	-0.1161131	0.4076901	-0.1005781	0.2935677	-0.102594	0.2115544	0.2307718	0.1633327
ENSG00000251562	ENSG00000081014	0.1901049	0.1727395	-0.02287518	0.8116422	-0.0006341519	0.9938549	0.5198805	0.0008220021
ENSG00000251562	ENSG00000254470	0.1533896	0.2728293	-0.1376281	0.1497396	-0.09489278	0.2480574	0.406761	0.01126636
ENSG00000251562	ENSG00000166313	0.1273864	0.3633587	-0.04784304	0.6180348	0.1393115	0.08908617	0.3024848	0.0649125
ENSG00000251562	ENSG00000163697	0.09551058	0.4963113	-0.01039409	0.9137801	-0.07413145	0.3672868	0.2614698	0.1128093
ENSG00000251562	ENSG00000113108	0.3479125	0.01068786	0.08210113	0.3916412	0.1030703	0.2094303	0.5160068	0.0009130669
ENSG00000251562	ENSG00000154856	-0.0804929	0.5666752	-0.1565109	0.1009212	-0.06966864	0.3969087	0.3637115	0.02478929
ENSG00000251562	ENSG00000198768	0.2188247	0.115435	-0.06446703	0.5014478	-0.06870724	0.4034718	0.05019935	0.7647103
ENSG00000251562	ENSG00000164062	-0.2610376	0.05903329	-0.4467664	8.869177e-07	-0.3786562	1.771244e-06	0.3004871	0.06679205
ENSG00000251562	ENSG00000117362	-0.3109207	0.02344838	-0.5120766	9.213756e-09	-0.4732788	9.583147e-10	-0.01391008	0.9339414
ENSG00000251562	ENSG00000128383	0.001974464	0.9888048	-0.02124839	0.8248149	-0.03534599	0.6676241	-0.2737439	0.0963048
ENSG00000245532	ENSG00000130208	-0.09679324	0.4905187	-0.1851956	0.05166228	-0.157554	0.05416234	-0.1852951	0.265383
ENSG00000251562	ENSG00000130208	-0.02818895	0.8411952	-0.2798812	0.002929427	-0.2445075	0.002565993	-0.172022	0.3017373
ENSG00000245532	ENSG00000130203	-0.1910204	0.1706422	-0.2533201	0.007305563	-0.210894	0.009583412	-0.2230275	0.1783244
ENSG00000251562	ENSG00000100342	0.1113903	0.4271534	-0.1141423	0.2329267	-0.09075019	0.2694018	-0.06940215	0.6788507
ENSG00000251562	ENSG00000221963	0.09018051	0.5207566	-0.08076217	0.3994366	-0.1750469	0.03215217	0.06396975	0.7027919
ENSG00000251562	ENSG00000198931	-0.3692885	0.00650306	-0.3052422	0.001123454	-0.3222799	5.772205e-05	-0.02247113	0.8934731
ENSG00000251562	ENSG00000165272	0.07566925	0.5902197	-0.05323907	0.578927	-0.06161319	0.4538549	-0.06344103	0.7051376
ENSG00000251562	ENSG00000021776	-0.01585415	0.9102884	-0.1322913	0.1663313	-0.2187744	0.007152121	0.3021931	0.0651843
ENSG00000238121	ENSG00000169083	0.6562258	9.577183e-08	0.04885286	0.6106298	0.06712159	0.414436	0.3000819	0.06717852
ENSG00000251562	ENSG00000169083	0.1808279	0.1950553	0.01952198	0.8388474	0.1042757	0.2041229	0.05096513	0.7612248
ENSG00000251562	ENSG00000078061	-0.2606728	0.05940132	-0.3420586	0.0002383152	-0.3192045	6.850964e-05	0.2130621	0.1990247
ENSG00000251562	ENSG00000186635	0.159202	0.2548486	-0.04400478	0.6465263	-0.0504427	0.5398653	0.5133003	0.0009818931
ENSG00000251562	ENSG00000109321	-0.1621078	0.2461663	0.004974006	0.9586789	0.1052934	0.1997181	0.04038948	0.8097423
ENSG00000251562	ENSG00000165527	-0.03424375	0.8076762	-0.2671523	0.004590167	-0.2849326	0.0004092411	0.1359822	0.4156218
ENSG00000251562	ENSG00000101199	0.07153082	0.6107609	-0.05427337	0.5715639	-0.1010322	0.2186274	0.4966716	0.001514924
ENSG00000251562	ENSG00000149182	-0.008557032	0.9515091	-0.0654761	0.4947599	-0.1502117	0.06654355	0.5114711	0.001030976
ENSG00000251562	ENSG00000066777	-0.01283666	0.9273118	-0.1512985	0.1129383	-0.05918659	0.4718626	0.2314987	0.1619739
ENSG00000251562	ENSG00000081181	-0.2478331	0.07357325	-0.1219199	0.2024059	-0.1163747	0.1561344	-0.1754183	0.2921468
ENSG00000251562	ENSG00000175220	0.09986241	0.4768023	-0.1209844	0.205917	-0.08196033	0.3187226	0.3354702	0.03949533
ENSG00000251562	ENSG00000071205	0.1711462	0.2204556	-0.04842443	0.6137668	0.1036654	0.2067979	0.1913129	0.2498957
ENSG00000251562	ENSG00000198826	-0.007576132	0.9570621	-0.04277849	0.6557406	-0.1912148	0.01907954	0.2070068	0.2123946
ENSG00000245694	ENSG00000075884	-0.411151	0.00222564	-0.3015885	0.001296714	-0.2596725	0.001332204	-0.1231705	0.461291
ENSG00000251562	ENSG00000213390	0.1022334	0.4663473	-0.1024168	0.2847862	-0.2107592	0.009630665	0.4154244	0.009494971
ENSG00000251562	ENSG00000137727	0.1777319	0.2029402	-0.01951936	0.8388688	0.1086089	0.1858451	0.1631877	0.3276121
ENSG00000251562	ENSG00000107863	0.2424457	0.08026604	0.1018653	0.2874019	-0.03645348	0.6578565	0.2857659	0.08199824
ENSG00000251562	ENSG00000128805	0.06029102	0.6680328	-0.1388032	0.1462595	0.03571369	0.6643748	0.3645896	0.02441751
ENSG00000251562	ENSG00000138639	0.2026289	0.1456338	-0.06703344	0.4845312	-0.06694853	0.4156431	0.1342196	0.4217486
ENSG00000251562	ENSG00000159314	-0.04382238	0.7553642	-0.02975225	0.7565764	-0.01874386	0.8199074	0.4910726	0.001744631
ENSG00000251562	ENSG00000088756	-0.06907244	0.6231069	-0.07451271	0.4370203	0.01432808	0.8618471	0.008925214	0.9575871
ENSG00000251562	ENSG00000100852	0.1298038	0.3542486	-0.1449082	0.1291551	-0.09318553	0.2567075	0.1960476	0.2381443
ENSG00000251562	ENSG00000141522	-0.3519986	0.009743953	-0.4726342	1.626637e-07	-0.3690657	3.360786e-06	0.07284764	0.6638235
ENSG00000251562	ENSG00000076928	0.04924187	0.7262257	-0.04377135	0.6482763	-0.01134265	0.8904295	0.566113	0.0002117478
ENSG00000251562	ENSG00000104728	0.3050695	0.02633572	0.484225	7.261778e-08	0.4887522	2.217115e-10	0.4365043	0.006146992
ENSG00000251562	ENSG00000196914	0.1237497	0.3773288	0.07445152	0.4373979	-0.1063704	0.1951319	0.3234392	0.04761235
ENSG00000251562	ENSG00000110237	0.1726767	0.2162942	0.01001307	0.9169291	0.141834	0.08339174	0.5075422	0.001143809
ENSG00000251562	ENSG00000116584	-0.05722403	0.6840101	-0.175635	0.06520607	-0.05957515	0.4689532	0.470989	0.002840339
ENSG00000251562	ENSG00000177479	0.07274081	0.6047233	-0.1829177	0.05465766	-0.1803406	0.02721818	0.05813796	0.7288107
ENSG00000251562	ENSG00000165997	-0.006724155	0.9618869	-0.01641838	0.8641988	-0.0967153	0.2390483	-0.006494621	0.9691308
ENSG00000251562	ENSG00000134108	0.2009696	0.1490313	-0.111168	0.2454086	-0.1379277	0.09233911	-0.02295772	0.89118
ENSG00000251562	ENSG00000102401	0.04445456	0.7519469	0.07225787	0.4510582	0.204646	0.01200256	0.402764	0.01217387
ENSG00000251562	ENSG00000143437	0.1258852	0.3690867	-0.192384	0.04308509	-0.06710369	0.4145608	0.2630597	0.1105588
ENSG00000251562	ENSG00000241685	0.1430864	0.3067257	0.137062	0.1514382	0.07553019	0.3582909	0.201798	0.224382
ENSG00000251562	ENSG00000130429	-0.1479862	0.2902825	-0.03834241	0.6894979	0.0007959111	0.9922875	0.4171798	0.009166637
ENSG00000251562	ENSG00000137486	-0.1562066	0.2640123	-0.02924607	0.7605918	-0.03517196	0.6691641	-0.1804091	0.2784135
ENSG00000251562	ENSG00000141480	-0.1764467	0.2062787	-0.3930434	1.979989e-05	-0.1620695	0.04754045	-0.1206699	0.4705072
ENSG00000251562	ENSG00000197070	0.02051577	0.8840707	0.02411394	0.8016465	-0.05325886	0.5174455	0.7283936	2.174131e-07
ENSG00000251562	ENSG00000113369	0.1682124	0.2285874	-0.08193141	0.3926242	-0.009172154	0.9113007	0.2082247	0.2096567
ENSG00000251562	ENSG00000180801	0.1244982	0.3744272	-0.004009139	0.9666893	-0.1080601	0.1880912	-0.1484393	0.3737798
ENSG00000251562	ENSG00000164291	-0.1302489	0.3525867	-0.1083552	0.2576316	-0.1289404	0.1158225	0.07955939	0.634924
ENSG00000251562	ENSG00000104763	-0.04500315	0.7489853	-0.2566789	0.006540325	-0.2508545	0.001959581	-0.06899356	0.680641
ENSG00000251562	ENSG00000088280	0.3465313	0.01102428	-0.1876552	0.0485813	0.03106061	0.7059343	0.2000567	0.2284906
ENSG00000251562	ENSG00000065802	0.2500718	0.07092582	0.05164938	0.5903288	0.08103196	0.3242535	0.3098682	0.0583256
ENSG00000268388	ENSG00000100628	0.9595638	9.682007e-30	0.8328485	9.117324e-30	0.9177463	3.168665e-61	0.4810336	0.00223405
