lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000131620	-0.003151184	0.9538353	-0.147536	0.2965963	-0.03641858	0.6880033	-0.1139315	0.5562145
ENSG00000245532	ENSG00000131620	0.0003401927	0.9950135	-0.1711816	0.2249842	-0.06436988	0.4775366	-0.1782412	0.3549273
ENSG00000251562	ENSG00000047617	-0.008919267	0.8698408	-0.006542575	0.9632841	0.06853385	0.4494565	-0.2052483	0.2854752
ENSG00000245532	ENSG00000047617	-0.004484538	0.9343392	-0.06102744	0.6673569	0.08344361	0.3568488	-0.2221121	0.2468506
ENSG00000251562	ENSG00000163297	0.01636913	0.7636124	-0.1953272	0.1652306	0.08950217	0.3228854	-0.2894324	0.1277865
ENSG00000245694	ENSG00000135046	0.05886081	0.2791275	0.03055934	0.8297207	0.1089686	0.2283095	-0.1904798	0.3222988
ENSG00000245694	ENSG00000166747	0.39785	2.42005e-14	0.5721461	9.369373e-06	0.3268504	0.0002113172	0.05187248	0.7892889
ENSG00000268388	ENSG00000072958	-0.1170482	0.0309483	-0.1343233	0.3424248	-0.05535709	0.5414274	-0.01831288	0.9248807
ENSG00000245694	ENSG00000161203	-0.1159881	0.03251187	0.3418751	0.01311566	-0.1705716	0.05821523	-0.050187	0.7959903
ENSG00000268388	ENSG00000161203	-0.1737162	0.001300557	-0.2406124	0.08575166	-0.1510312	0.09405236	-0.1784336	0.3543998
ENSG00000245694	ENSG00000132842	0.2071021	0.0001198203	0.2280475	0.1039488	0.2242119	0.012301	-0.285209	0.1336957
ENSG00000251562	ENSG00000254470	0.0971251	0.07368995	-0.2588097	0.06393405	0.0524882	0.5626137	-0.3347511	0.07589665
ENSG00000245694	ENSG00000011132	-0.06497278	0.2321301	-0.02004503	0.8878328	0.01820737	0.8409239	-0.1163485	0.5478117
ENSG00000251562	ENSG00000166313	-0.04321398	0.4270423	-0.003166166	0.9822273	-0.06115832	0.4998251	-0.3519436	0.06116316
ENSG00000251562	ENSG00000113108	0.004392499	0.9356839	0.6337832	4.57064e-07	-0.1122213	0.2146385	0.03824658	0.8438462
ENSG00000245694	ENSG00000134982	0.2221981	3.567616e-05	0.2945947	0.03400538	0.2495263	0.005192903	-0.07662886	0.6927772
ENSG00000245694	ENSG00000198768	-0.1075485	0.04753036	0.005443812	0.969447	-0.06338804	0.4842931	-0.2126986	0.2679616
ENSG00000251562	ENSG00000198768	-0.01663394	0.7599045	0.1338752	0.3440522	0.1013599	0.2626488	-0.09335639	0.6300335
ENSG00000245532	ENSG00000198768	-0.02757047	0.6124366	-0.001611797	0.9909519	0.1365096	0.1305853	-0.3079505	0.1041218
ENSG00000245694	ENSG00000164062	-0.1421665	0.008662017	0.2014353	0.1521479	-0.03748684	0.6793477	-0.1558405	0.4195158
ENSG00000245694	ENSG00000166181	0.2459026	4.471632e-06	0.1487423	0.2926205	0.1294348	0.1519257	0.004160506	0.982911
ENSG00000245694	ENSG00000105290	-0.06509937	0.2312198	0.09743342	0.4919816	0.09034413	0.318336	0.1698595	0.3783657
ENSG00000268388	ENSG00000105290	-0.09079372	0.09463443	-0.2408482	0.08543577	0.1486153	0.09949422	-0.1620387	0.4010249
ENSG00000278910	ENSG00000128383	-0.0003420205	0.9949867	0.01444287	0.9190563	-0.01015635	0.9108601	0.2603518	0.1725598
ENSG00000251562	ENSG00000128383	0.01118048	0.8372556	-0.06755286	0.6341933	0.05571655	0.5388008	0.07957193	0.681578
ENSG00000245694	ENSG00000244509	-0.1577225	0.003547544	-0.07771243	0.5839673	-0.2458021	0.005927495	-0.09947468	0.6076712
ENSG00000245532	ENSG00000130203	-0.02262482	0.677631	-0.02352039	0.8685443	-0.03033879	0.7380068	-0.2065296	0.2824125
ENSG00000268388	ENSG00000178878	-0.03232541	0.5525046	0.294271	0.03421157	-0.03070579	0.7349546	0.116663	0.5467228
ENSG00000245694	ENSG00000157500	0.2829561	1.113919e-07	0.2544811	0.06867051	0.2985209	0.0007581181	0.08885656	0.6466884
ENSG00000245694	ENSG00000021776	0.2740317	2.85354e-07	0.2046253	0.1456271	0.3819736	1.200083e-05	0.1961006	0.307954
ENSG00000224843	ENSG00000169083	0.2413974	6.747504e-06	0.219061	0.1186915	0.301009	0.0006810668	0.09928163	0.6083716
ENSG00000245910	ENSG00000169083	0.07997754	0.141118	0.3256268	0.01849049	-0.06298534	0.487079	-0.1562024	0.4184235
ENSG00000215386	ENSG00000169083	0.160186	0.003056915	0.3342434	0.01544497	0.212033	0.01807225	0.1119916	0.5630012
