lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000184060	-0.08576926	0.2632622	-0.4028768	0.07017269	-0.1437655	0.3092481	-0.2540409	0.3608974
ENSG00000251562	ENSG00000065457	0.1027552	0.1798074	-0.03031175	0.8962265	-0.02538383	0.8582326	0.05556503	0.8440754
ENSG00000245694	ENSG00000065457	0.2288083	0.002535547	0.3849775	0.08483321	0.2139282	0.1277967	-0.04562272	0.8717393
ENSG00000251562	ENSG00000189007	0.6765959	2.278204e-24	0.7923634	1.854819e-05	0.4180351	0.002043963	0.8287148	0.0001345604
ENSG00000251562	ENSG00000213638	0.1315583	0.08538262	0.180986	0.4323873	-0.0803548	0.5712049	-0.4584746	0.08564731
ENSG00000251562	ENSG00000063761	-0.06806406	0.3749863	0.1323874	0.5672851	-0.1539524	0.275849	-0.2524316	0.3640518
ENSG00000251562	ENSG00000164742	-0.1060624	0.1661252	-0.08746006	0.7061927	-0.1442575	0.307578	-0.1115504	0.692259
ENSG00000251562	ENSG00000129467	-0.007381621	0.9234376	0.1659587	0.4721665	0.1535701	0.2770575	-0.02445015	0.9310755
ENSG00000251562	ENSG00000174233	0.3986985	6.058366e-08	0.2395422	0.2956404	0.3714536	0.006703414	-0.2352395	0.3986821
ENSG00000251562	ENSG00000148700	0.09002444	0.2402202	0.1213298	0.6003485	0.1135093	0.4230019	-0.4610338	0.08369087
ENSG00000268388	ENSG00000020181	0.2792731	0.0002072441	0.5386307	0.01176155	0.2198428	0.1173491	0.09822306	0.727647
ENSG00000245694	ENSG00000020181	-0.0697058	0.3635493	-0.3365561	0.1357589	-0.1203594	0.395369	-0.586759	0.02148562
ENSG00000245694	ENSG00000205336	-0.2065051	0.006569774	-0.1478109	0.5225591	-0.1722742	0.2219938	-0.4575443	0.08636647
ENSG00000268388	ENSG00000205336	0.03250815	0.6720447	0.116083	0.616311	0.1897957	0.1777702	-0.0171661	0.9515822
ENSG00000251562	ENSG00000112414	0.3097349	3.554856e-05	0.07315201	0.7526704	0.1675888	0.2350131	-0.2071547	0.4588165
ENSG00000251562	ENSG00000117114	0.169668	0.026074	-0.1240772	0.592059	-0.1361262	0.3359256	-0.207207	0.4587007
ENSG00000251562	ENSG00000162618	-0.08352346	0.2760141	0.003096086	0.9893731	-0.06419612	0.6511693	-0.3690743	0.1758026
ENSG00000251562	ENSG00000147576	0.4242516	6.641639e-09	0.3616079	0.1072499	0.2960409	0.0330968	0.3243664	0.2381944
ENSG00000245694	ENSG00000182551	-0.241783	0.001396481	-0.1147356	0.6204378	-0.1846551	0.1900268	-0.193217	0.4902245
ENSG00000240498	ENSG00000159346	0.1518406	0.04676814	0.1183799	0.6093019	0.2407526	0.08556366	0.6418499	0.009892267
ENSG00000245694	ENSG00000156110	0.07191152	0.3485281	0.19818	0.389154	0.06033276	0.6709262	-0.04611677	0.8703611
ENSG00000245532	ENSG00000163485	-0.09245123	0.2277286	-0.1295449	0.5757077	0.129762	0.3592132	-0.3193878	0.2458932
ENSG00000245694	ENSG00000163485	-0.07475022	0.3297807	0.3406138	0.130811	-0.01485284	0.9167667	-0.2856398	0.302068
ENSG00000251562	ENSG00000128271	0.2375861	0.001699586	0.06539807	0.7782181	0.06271303	0.6587266	0.3496709	0.2013983
ENSG00000268388	ENSG00000170425	0.02451722	0.7495417	0.2908101	0.2009278	0.7774322	1.218134e-11	-0.08693061	0.7580399
ENSG00000251562	ENSG00000153531	0.03616494	0.6376448	-0.001618645	0.9944441	-0.135568	0.3379298	0.268944	0.3324104
ENSG00000245694	ENSG00000170222	0.3919159	1.056678e-07	0.05929566	0.7984818	0.4692744	0.0004491144	0.04442206	0.8750901
ENSG00000251562	ENSG00000170214	-0.1465821	0.05501399	-0.05343568	0.8180587	-0.1160361	0.4126837	-0.179833	0.5213091
ENSG00000268388	ENSG00000169252	-0.08232963	0.28296	0.0905422	0.696305	0.1508877	0.2856356	-0.2477888	0.373236
ENSG00000251562	ENSG00000130706	0.1425413	0.06213702	-0.003456677	0.9881355	-0.04235452	0.7656024	-0.4308284	0.1088877
ENSG00000245694	ENSG00000106624	0.2127141	0.00508638	-0.3244795	0.1512666	0.2779284	0.04604877	-0.3863077	0.1549413
ENSG00000245694	ENSG00000181026	0.1964303	0.009806331	0.3893355	0.08107097	0.1623292	0.2502418	-0.1889121	0.500126
ENSG00000251562	ENSG00000181026	0.105093	0.170053	-0.08679374	0.7083364	0.1195611	0.3985334	-0.3948506	0.1452405
ENSG00000251562	ENSG00000172493	0.250056	0.0009387881	0.02971006	0.898276	0.1988163	0.1576606	-0.07021813	0.8036187
ENSG00000251562	ENSG00000072364	0.174199	0.02228694	0.08266607	0.7216626	0.1071062	0.4497952	0.155513	0.5799669
ENSG00000251562	ENSG00000141385	-0.06475749	0.3986806	-0.03537618	0.8790021	0.04073945	0.7743007	-0.06029916	0.8309602
ENSG00000251562	ENSG00000119844	0.1494377	0.05039848	-0.06019406	0.7954904	0.2178275	0.1208333	-0.2024103	0.4693949
ENSG00000251562	ENSG00000038002	0.06979146	0.3629586	-0.1788022	0.4380545	0.04533773	0.7496115	-0.1946652	0.4869147
ENSG00000251562	ENSG00000135439	-0.07192393	0.3484447	0.3345867	0.1382074	-0.07463695	0.5989816	-0.3572846	0.1910859
ENSG00000251562	ENSG00000165923	0.7063839	2.644532e-27	0.379766	0.0895006	0.4669034	0.0004843075	0.3210919	0.2432409
ENSG00000251562	ENSG00000084693	0.1433494	0.06065499	-0.2021485	0.3795316	0.3032536	0.02886092	-0.3241082	0.23859
ENSG00000251562	ENSG00000204305	0.5362842	3.405116e-14	0.4738065	0.03002607	0.4083544	0.00265307	0.1273569	0.6510462
ENSG00000251562	ENSG00000106351	0.2052067	0.006924861	-0.1377804	0.5514566	0.1276184	0.3672732	-0.2125474	0.446937
ENSG00000251562	ENSG00000162688	0.1076895	0.1596858	0.0437367	0.8506858	-0.02614615	0.8540208	-0.05110023	0.8564794
ENSG00000251562	ENSG00000123908	0.357808	1.443544e-06	0.7021282	0.0003880028	0.4040089	0.002975278	-0.0556929	0.8437206
ENSG00000251562	ENSG00000204310	0.007950108	0.9175614	-0.1823939	0.4287544	-0.09675361	0.4950219	-0.4959418	0.06008766
ENSG00000245694	ENSG00000204310	0.2131877	0.004986631	0.4207161	0.05754649	0.1830674	0.1939312	-0.248596	0.3716303
ENSG00000251562	ENSG00000026652	0.4907495	8.244422e-12	0.1752503	0.4473554	0.323541	0.01929988	0.6730836	0.005956769
ENSG00000245694	ENSG00000188157	0.401406	4.835e-08	0.2490547	0.2762881	0.1655723	0.2407747	-0.3208809	0.2435683
ENSG00000251562	ENSG00000135744	-0.0911995	0.2341132	-0.1898578	0.4097692	-0.03730205	0.7929041	0.2937749	0.2878926
ENSG00000245694	ENSG00000135049	0.2570916	0.0006627351	0.1394302	0.5466545	0.207131	0.1406526	-0.1188314	0.6731674
ENSG00000130600	ENSG00000101444	-0.1196609	0.1179307	0.09908626	0.669146	0.07905769	0.5774537	-0.22957	0.410471
ENSG00000268388	ENSG00000101444	-0.09124786	0.2338642	0.1151241	0.6192469	0.260688	0.0619619	-0.2304193	0.4086937
ENSG00000251562	ENSG00000135541	0.5138821	5.614333e-13	0.4849656	0.0258623	0.410587	0.002499874	0.7425793	0.001519003
ENSG00000245694	ENSG00000106546	0.4793946	2.868641e-11	0.1327639	0.5661738	0.5921767	3.759151e-06	0.2156366	0.440202
ENSG00000251562	ENSG00000106546	0.3010621	5.992373e-05	0.441913	0.04488603	0.2742388	0.04913833	-0.33808	0.2177699
ENSG00000245694	ENSG00000063438	0.1772371	0.02002179	-0.4044172	0.06900667	0.171307	0.2246396	0.2951574	0.2855235
ENSG00000251562	ENSG00000100591	0.02679066	0.7271968	0.08654475	0.709138	0.06956935	0.6240836	-0.3955092	0.1445101
ENSG00000245694	ENSG00000156709	-0.2549375	0.000738059	0.3914457	0.07929458	-0.2735848	0.04970313	-0.105278	0.7088453
ENSG00000245694	ENSG00000042286	0.04375763	0.5687018	0.3339774	0.1389713	0.3750123	0.006157605	-0.05385371	0.8488259
ENSG00000245694	ENSG00000164022	0.4956373	4.751833e-12	0.5003814	0.02087824	0.4830949	0.000286145	-0.02869868	0.9191324
ENSG00000245694	ENSG00000160224	0.04572857	0.5514003	0.202535	0.3786017	-0.1179189	0.4050901	0.3002751	0.2768549
ENSG00000245694	ENSG00000162433	-0.1326921	0.08269963	0.3539656	0.1154382	0.03395142	0.8111486	0.1142978	0.6850341
ENSG00000245694	ENSG00000154027	-0.07552569	0.3247741	-0.0814411	0.7256327	-0.2023333	0.150291	-0.09078935	0.7476149
ENSG00000268388	ENSG00000154027	0.002337347	0.9757237	0.0721388	0.7559953	0.02224868	0.8755942	0.2477822	0.3732492
ENSG00000245694	ENSG00000131016	0.1261253	0.09921994	0.5952618	0.004416242	0.3624641	0.008273719	-0.1961979	0.4834232
ENSG00000251562	ENSG00000105127	0.4943846	5.477105e-12	0.5896684	0.004903076	0.3174763	0.02182581	-0.02662667	0.9249552
ENSG00000245694	ENSG00000011243	0.7199801	9.057189e-29	0.4400447	0.04590643	0.6843016	2.230028e-08	-0.07841395	0.7811841
ENSG00000245694	ENSG00000166452	0.2125789	0.005115178	0.04520229	0.8457392	0.2182465	0.1201025	-0.1116507	0.6919948
ENSG00000251562	ENSG00000198074	-0.1004683	0.1897424	-0.1252405	0.5885639	-0.2341116	0.09482684	0.2731409	0.3246258
ENSG00000251562	ENSG00000187134	-0.07271804	0.3431347	-0.1977796	0.3901324	-0.2080911	0.1387805	0.230125	0.409309
ENSG00000251562	ENSG00000151632	0.02092329	0.7852873	0.1496094	0.5174547	-0.1811463	0.1987318	0.1964851	0.4827702
ENSG00000130600	ENSG00000142208	0.007326637	0.9240062	0.3930746	0.07794339	0.1578278	0.2637945	0.3560338	0.1927562
ENSG00000251562	ENSG00000142208	0.231505	0.002245802	0.230775	0.3141956	0.1113874	0.431779	-0.487509	0.06528051
ENSG00000251562	ENSG00000204673	0.1378956	0.07124318	0.08819798	0.7038212	-0.09172853	0.5177938	-0.4398628	0.1008606
ENSG00000251562	ENSG00000105221	0.4346055	2.569696e-09	0.3291494	0.1451296	0.2225991	0.1127083	-0.50641	0.05406786
ENSG00000245694	ENSG00000166971	0.4063132	3.196056e-08	0.3309624	0.1427951	0.4800799	0.0003162296	0.1834533	0.5128141
ENSG00000251562	ENSG00000023330	-0.09872217	0.1975936	0.07977169	0.731054	-0.06085866	0.6682235	-0.3603425	0.1870422
ENSG00000251562	ENSG00000161618	0.04973888	0.5170083	-0.0297665	0.8980838	-0.1345173	0.3417218	-0.4219536	0.1171946
ENSG00000268388	ENSG00000165092	-0.08412286	0.2725705	-0.3361576	0.1362518	0.1121535	0.4285981	-0.1104183	0.6952434
ENSG00000245694	ENSG00000165092	-0.1679448	0.02765256	-0.02521518	0.9136057	-0.1354077	0.3385065	0.1129851	0.6884829
ENSG00000245694	ENSG00000184254	0.3898353	1.250181e-07	-0.06661564	0.7741911	0.3511861	0.0106874	-0.1449367	0.6062915
ENSG00000268388	ENSG00000184254	0.07297067	0.3414562	0.09503553	0.6819749	0.02625544	0.8534173	-0.1837418	0.5121397
ENSG00000268388	ENSG00000111275	-0.2509359	0.0008992593	-0.3400829	0.1314509	-0.2104432	0.1342725	0.05692928	0.8402919
ENSG00000245694	ENSG00000006534	0.381566	2.411536e-07	0.07621153	0.7426564	0.3315457	0.01634873	-0.03148939	0.911296
ENSG00000245532	ENSG00000149925	0.08163095	0.2870791	-0.05555556	0.810964	0.03144828	0.8248442	0.1585801	0.5724222
ENSG00000245694	ENSG00000149925	0.1892121	0.01292256	-0.01310756	0.9550308	0.08669754	0.5411071	0.08553705	0.7618145
ENSG00000245694	ENSG00000109107	-0.01179793	0.8779208	-0.1244782	0.5908534	0.02247498	0.8743389	0.3961573	0.1437937
ENSG00000251562	ENSG00000109107	-0.0329137	0.6681942	-0.03564411	0.8780923	-0.06550435	0.6445317	-0.1925323	0.4917932
ENSG00000251562	ENSG00000120697	0.06163144	0.421883	-0.1401616	0.5445317	0.2605997	0.0620535	-0.2302849	0.4089746
ENSG00000251562	ENSG00000100601	0.0751345	0.3272935	0.2549408	0.2647207	0.1990792	0.1571007	-0.4363334	0.1039455
ENSG00000234741	ENSG00000091542	0.1223576	0.1098166	-0.0886158	0.7024796	-0.004603777	0.9741599	0.2485429	0.3717359
ENSG00000245694	ENSG00000091542	0.3112274	3.243946e-05	0.5668569	0.007373145	0.2115134	0.1322584	-0.3079631	0.2641325
ENSG00000233016	ENSG00000091542	0.1453452	0.05711898	0.4866052	0.02529123	0.04207449	0.7671085	0.3051542	0.2687389
ENSG00000251562	ENSG00000091542	0.08777119	0.2522399	-0.1058872	0.6478066	-0.05308707	0.7085723	-0.6265387	0.01244509
ENSG00000261188	ENSG00000091542	0.4174039	1.223144e-08	0.002855844	0.9901977	0.223833	0.1106767	-0.4203375	0.1187531
ENSG00000231607	ENSG00000091542	-0.05786944	0.45082	-0.1643444	0.4765467	0.09424631	0.5063188	-0.3390404	0.2163824
ENSG00000251562	ENSG00000137760	0.2838767	0.0001607828	0.08733077	0.7066085	0.3123315	0.02418201	-0.2907886	0.2930496
ENSG00000251562	ENSG00000198796	0.2469306	0.001092444	-0.01967794	0.9325304	0.3563846	0.009508392	0.04927499	0.8615594
ENSG00000251562	ENSG00000003393	0.2697826	0.0003449654	0.196316	0.3937201	0.2766217	0.04712432	0.01538515	0.9566008
ENSG00000245694	ENSG00000159461	-0.0544384	0.4781551	0.07057527	0.7611341	-0.04320105	0.7610545	-0.3905197	0.1501059
ENSG00000251562	ENSG00000135409	0.1303293	0.08836892	0.1294065	0.5761191	0.0466326	0.7427025	0.001371201	0.9961304
ENSG00000251562	ENSG00000139211	-0.1146611	0.1341995	0.4614237	0.03524687	-0.1074826	0.4481947	0.02504643	0.9293984
ENSG00000245694	ENSG00000101935	0.4510318	5.327615e-10	0.2207208	0.3363193	0.1776017	0.207809	-0.2207026	0.4292689
ENSG00000251562	ENSG00000144233	0.3397721	5.115913e-06	0.3649961	0.1037581	0.4784457	0.0003337096	-0.1687142	0.5477904
ENSG00000251562	ENSG00000126016	0.2049425	0.00699917	-0.3672169	0.1015149	0.007104605	0.9601326	-0.1803759	0.5200312
ENSG00000251562	ENSG00000114019	0.3274441	1.162176e-05	-0.3673706	0.1013609	0.4191431	0.001982872	-0.08892437	0.7526485
ENSG00000245694	ENSG00000133805	-0.0883556	0.2490833	-0.3526178	0.1169278	0.2066594	0.141579	-0.3196384	0.2455021
ENSG00000251562	ENSG00000133805	0.04440583	0.5629834	-0.2657261	0.2443328	0.157774	0.2639594	-0.3025386	0.2730717
ENSG00000251562	ENSG00000078053	0.09534273	0.2134529	0.3038181	0.1805953	0.303424	0.02876663	0.4213894	0.1177371
ENSG00000245694	ENSG00000145020	0.5459196	9.557811e-15	0.3763904	0.09262338	0.6875752	1.795985e-08	0.6461003	0.009261891
ENSG00000251562	ENSG00000240038	0.6109043	5.645264e-19	0.5800743	0.005841508	0.4819413	0.0002973346	0.5141785	0.0498951
ENSG00000251562	ENSG00000196704	0.1383508	0.07030552	0.05138815	0.8249243	0.04340258	0.7599731	0.3143549	0.2538298
ENSG00000251562	ENSG00000164162	0.1856424	0.0147624	0.002845369	0.9902336	0.292358	0.03545122	-0.1327072	0.6372993
ENSG00000268388	ENSG00000129055	-0.1494995	0.05030213	-0.1079304	0.6414462	0.08453225	0.551295	-0.02930777	0.9174215
ENSG00000251562	ENSG00000129055	-0.02136776	0.7808405	-0.2614746	0.252245	0.1355229	0.3380921	-0.2918153	0.2912705
